,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29,bucket_30
340,2022/07/06 09:17,344,3,1,1,50,1,b'1)',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2022/07/06 09:18,345,2,1,1,40,1,b'\xfc\xf1',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2022/07/06 09:20,346,1,1,1,41,1,b'\x17{',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2022/07/06 09:20,347,2,1,1,47,1,b'\xf3\x16',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2022/07/06 09:21,348,3,1,1,43,1,b'\xa4\x8e',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2022/07/06 09:23,349,2,1,1,28,1,b'\x98\x95',1,[28],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2022/07/06 09:23,350,3,1,1,48,1,b'\x0b\x88',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2022/07/06 09:25,351,2,1,1,50,1,b'm{',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2022/07/06 09:25,352,3,1,1,34,1,b'\xc7\xa5',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2022/07/06 09:26,353,2,1,1,39,1,b'\xc5\xd2',1,"[39, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
350,2022/07/06 09:27,354,2,1,1,39,1,b'^Q',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2022/07/06 09:29,355,2,1,1,26,1,"b',\xbc'",1,[26],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2022/07/06 09:29,356,2,1,1,41,1,b'\x80\xed',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2022/07/06 09:30,357,2,1,1,30,1,b'\x94$',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2022/07/06 09:30,358,3,1,1,47,1,b')q',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2022/07/06 09:32,359,2,1,1,44,1,b'Y\x96',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2022/07/06 09:32,360,3,1,1,48,1,b'\x9e\xbf',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2022/07/06 09:33,361,2,1,1,32,1,b'\x16\xb7',1,"[32, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
358,2022/07/06 09:34,362,3,1,1,42,1,b'\x8a\xa5',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2022/07/06 09:35,363,2,1,1,43,1,b'\xd9o',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2022/07/06 09:35,364,3,1,1,13,1,b'\x86\x86',1,[13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2022/07/06 09:36,365,2,1,1,41,1,b'\x1e\x83',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2022/07/06 09:37,366,2,1,1,45,1,b'.&',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2022/07/06 09:37,367,3,1,1,36,1,b'\xab\xd2',1,"[36, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
364,2022/07/06 09:38,368,2,1,1,36,1,b'U\xc4',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,2022/07/06 09:39,369,2,1,1,40,1,b'bT',1,"[40, 41, 41, 49]",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
366,2022/07/06 09:39,370,3,1,1,42,1,b'\xb3\xff',1,"[42, 46]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2022/07/06 09:40,371,2,1,1,39,1,b'l\xa0',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2022/07/06 09:44,372,2,1,1,35,1,b'\xf6\xd5',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2022/07/06 09:45,373,2,1,1,33,1,b'\x82\r',1,"[33, 40]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
370,2022/07/06 09:46,374,2,1,1,37,1,b'\xcd\x8d',1,"[37, 43, 47]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
371,2022/07/06 09:47,375,2,1,1,49,1,b'\xd7\xe9',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2022/07/06 09:47,376,3,1,1,37,1,b'\xc6G',1,"[37, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
373,2022/07/06 09:48,377,2,1,1,44,1,b'\xd2\xa4',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2022/07/06 09:49,378,2,1,1,29,1,b'\x7f\xf3',1,"[29, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
375,2022/07/06 09:50,379,3,1,1,43,1,b'\xb2K',1,"[43, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
376,2022/07/06 09:51,380,3,1,1,37,1,b'\x11\xb2',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2022/07/06 09:53,381,1,1,1,42,1,b'\\\x1d',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2022/07/06 09:55,382,3,1,1,40,1,b'J\x12',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2022/07/06 09:56,383,3,1,1,53,1,b'\\B',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2022/07/06 09:56,384,3,1,1,38,1,b'\xf9\x94',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,2022/07/06 09:57,385,2,1,1,43,1,b'\x9e\xc9',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2022/07/06 09:59,386,2,1,1,41,1,b'\xa3\x15',1,"[41, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
383,2022/07/06 10:00,387,1,1,1,35,1,b'\xea\xde',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,2022/07/06 10:01,388,2,1,1,42,1,b'\xfbS',1,"[42, 45]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,2022/07/06 10:02,389,1,1,1,39,1,b'\xaf\x0b',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2022/07/06 10:02,390,2,1,1,25,1,b'\xd8\x83',1,"[25, 31, 50]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
387,2022/07/06 10:02,391,3,1,1,45,1,b'\x8b\xf4',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2022/07/06 10:03,392,2,1,1,34,1,b'\xddv',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2022/07/06 10:05,393,3,1,1,39,1,b'P\xad',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2022/07/06 10:06,394,2,1,1,41,1,b'\xe1\xd0',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2022/07/06 10:07,395,3,1,1,46,1,b'(Q',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2022/07/06 10:08,396,3,1,1,36,1,b'=#',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2022/07/06 10:08,397,3,1,1,39,1,b'0\x02',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2022/07/06 10:11,398,2,1,1,33,1,b'\x89\x10',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2022/07/06 10:12,399,2,1,1,40,1,b'\x18\x8e',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,2022/07/06 10:13,400,2,1,1,39,1,b'\x132',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,2022/07/06 10:14,401,3,1,1,37,1,b'wF',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2022/07/06 10:15,402,2,1,1,51,1,b'\x95\x0c',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2022/07/06 10:16,403,1,1,1,40,1,b'\xe3@',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2022/07/06 10:16,404,3,1,1,50,1,b'\x14\xda',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2022/07/06 10:16,405,3,1,1,47,1,b'\xfa\x96',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2022/07/06 10:17,406,2,1,1,41,1,b'\xb9\x1f',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2022/07/06 10:18,407,2,1,1,40,1,b'\x15[',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2022/07/06 10:19,408,2,1,1,39,1,b'\x96F',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2022/07/06 10:19,409,3,1,1,49,1,b'h\xdf',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2022/07/06 10:21,410,2,1,1,33,1,b'\xed\t',1,"[33, 34]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2022/07/06 10:22,411,3,1,1,39,1,b'\xaa\xbb',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2022/07/06 10:23,412,2,1,1,47,1,b'\x8b\xa6',1,"[47, 51]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2022/07/06 10:25,413,2,1,1,42,1,b'[\x8f',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2022/07/06 10:26,414,2,1,1,49,2,b'\xa1\xea',2,"[49, 49]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2022/07/06 10:27,415,2,1,1,42,1,b'\x90\x00',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2022/07/06 10:27,416,3,1,1,45,1,b'j\xc0',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2022/07/06 10:27,417,3,1,1,43,1,b'0\x8f',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2022/07/06 10:28,418,2,1,1,36,1,b'\x0f[',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2022/07/06 10:28,419,3,1,1,44,1,b'\x12\xaf',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2022/07/06 10:30,420,1,1,1,43,1,b'1\xe6',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2022/07/06 10:32,421,2,1,1,35,1,b'Q\x1b',1,"[35, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
418,2022/07/06 10:33,422,2,1,1,34,1,b'\x88=',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,2022/07/06 10:33,423,3,1,1,51,1,b'W\xf3',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2022/07/06 10:34,424,2,1,1,38,1,b'\x9c\xf0',1,"[38, 40]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2022/07/06 10:36,425,1,1,1,40,1,b'\xd7\xd9',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2022/07/06 10:36,426,2,1,1,40,1,b'\xd8\xae',1,"[40, 42, 48]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
423,2022/07/06 10:36,427,3,1,1,53,1,b's\xb2',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2022/07/06 10:38,428,2,1,1,45,1,b'\x8bk',1,"[45, 50]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
425,2022/07/06 10:38,429,3,1,1,40,1,b'\xf4]',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2022/07/06 10:39,430,2,1,1,31,1,b'.\x0e',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2022/07/06 10:39,431,3,1,1,43,1,b'%\xab',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2022/07/06 10:40,432,2,1,1,37,1,b'E\xc5',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2022/07/06 10:40,433,3,1,1,46,1,b'\x95\x14',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2022/07/06 10:42,434,2,1,1,40,1,b'\x01\xc1',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,2022/07/06 10:43,435,2,1,1,36,1,b'\xd8\x95',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,2022/07/06 10:45,436,2,1,1,36,1,b'\x1b\xeb',1,"[36, 45, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
433,2022/07/06 10:47,437,2,1,1,34,1,b'P\xff',1,"[34, 39]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
434,2022/07/06 10:47,438,3,1,1,34,1,b'\xd0R',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2022/07/06 10:48,439,1,1,1,42,1,b'\xcf\xed',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2022/07/06 10:50,440,2,1,1,40,1,b'h_',1,"[40, 45]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
437,2022/07/06 10:51,441,2,1,1,36,1,b'sQ',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2022/07/06 10:52,442,1,1,1,36,1,b'\xde\x8a',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,2022/07/06 10:52,443,2,1,1,36,1,b'\xa0\xac',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2022/07/06 10:52,444,3,1,1,45,1,b'g:',1,"[45, 47]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,2022/07/06 10:53,445,2,1,1,37,1,b'_\x1f',1,"[37, 39]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2022/07/06 10:54,446,2,1,1,47,1,b'=Q',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2022/07/06 10:55,447,1,1,1,36,1,b'\xab\xfa',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2022/07/06 10:57,448,3,1,1,40,1,b'\xfd\x1f',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2022/07/06 10:58,449,2,1,1,27,1,b'\x00\xb1',1,[27],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2022/07/06 10:59,450,2,1,1,28,1,b'\xf3\t',1,"[28, 31]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2022/07/06 11:00,451,3,1,1,41,1,b'\n\x05',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2022/07/06 11:01,452,2,1,1,54,1,b'\xe9\x9e',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,2022/07/06 11:02,453,1,1,1,40,1,b's\x03',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2022/07/06 11:02,454,2,1,1,46,1,b'\xa6z',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2022/07/06 11:03,455,2,1,1,36,1,b'\xe5e',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2022/07/06 11:05,456,2,1,1,27,1,b'm\xcf',1,"[27, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
453,2022/07/06 11:05,457,3,1,1,33,1,b'?\xd6',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2022/07/06 11:06,458,3,1,1,46,1,b'0\xa2',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2022/07/06 11:07,459,2,1,1,28,1,b'\xbf`',1,"[28, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
456,2022/07/06 11:07,460,4,1,1,44,1,b' \xa7',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2022/07/06 11:08,461,3,1,1,50,1,b'3\x9f',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2022/07/06 11:13,462,2,1,1,45,1,b'\x87\x99',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2022/07/06 11:13,463,3,1,1,38,1,b'\x87\xc2',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2022/07/06 11:16,464,2,1,1,40,1,b'\x89\xc8',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2022/07/06 11:17,465,2,1,1,37,1,b'\xcbx',1,"[37, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
462,2022/07/06 11:18,466,2,1,1,29,1,b'\xe7e',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2022/07/06 11:19,467,2,1,1,35,1,b'\xf8\xdf',1,"[35, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
464,2022/07/06 11:20,468,3,1,1,54,1,b'8-',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,2022/07/06 11:21,469,2,1,1,34,1,b'M\xc0',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2022/07/06 11:22,470,1,1,1,33,1,b'\xc8\x01',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2022/07/06 11:22,471,3,1,1,44,1,b'\xec3',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,2022/07/06 11:22,472,3,1,1,35,1,b'B\xe9',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2022/07/06 11:24,473,2,1,1,46,1,"b'\r""'",1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2022/07/06 11:27,474,2,1,1,33,2,b'\xba\xf6',2,"[33, 33]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,2022/07/06 11:27,475,3,1,1,45,1,b'#Z',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,2022/07/06 11:28,476,2,1,1,37,1,b';v',1,"[37, 39]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2022/07/06 11:29,477,2,1,1,44,1,b'\x01A',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2022/07/06 11:30,478,2,1,1,42,1,b'\r.',1,"[42, 45]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,2022/07/06 11:31,479,2,1,1,46,1,b'\x96M',1,"[46, 47, 47]",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2022/07/06 11:31,480,3,1,1,46,1,b'\xb7\xea',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,2022/07/06 11:32,481,2,1,1,49,1,b'\x7f\x9e',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,2022/07/06 11:34,482,2,1,1,42,1,b'\x10\x9c',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2022/07/06 11:36,483,2,1,1,50,1,b'f\x90',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2022/07/06 11:37,484,2,1,1,35,1,b'y\x87',1,"[35, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
481,2022/07/06 11:37,485,3,1,1,39,1,b';Y',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2022/07/06 11:38,486,2,1,1,33,1,b'\x82K',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,2022/07/06 11:38,487,4,1,1,39,1,b'\x15\\',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2022/07/06 11:39,488,2,1,1,41,1,b'\x0bJ',1,"[41, 43]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2022/07/06 11:40,489,1,1,1,32,1,b'\x05\xc6',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2022/07/06 11:40,490,2,1,1,37,1,b'\xa7\x95',1,"[37, 43, 48]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
487,2022/07/06 11:40,491,3,1,1,45,1,b'\xd0\xe4',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2022/07/06 11:41,492,2,1,1,39,1,b'k\xe7',1,"[39, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
489,2022/07/06 11:41,493,3,1,1,43,1,b'\xe4\xde',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,2022/07/06 11:42,494,2,1,1,41,1,b'\x1b\xef',1,"[41, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
491,2022/07/06 11:42,495,3,1,1,35,1,b'\x95\xf5',1,"[35, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
492,2022/07/06 11:43,496,2,1,1,42,1,b'\x9e\x1b',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2022/07/06 11:44,497,2,1,1,38,1,b'X\xeb',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,2022/07/06 11:44,498,2,1,1,39,1,b'\x12\xe7',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,2022/07/06 11:46,499,2,1,1,35,1,b'\xc4\n',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2022/07/06 11:47,500,2,1,1,44,1,b'\x83G',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2022/07/06 11:48,501,2,1,1,43,1,b'\x0e\xf7',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2022/07/06 11:49,502,2,1,1,29,1,b'Z{',1,"[29, 42, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
499,2022/07/06 11:49,503,3,1,1,47,1,b'+\xc9',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2022/07/06 11:51,504,2,1,1,35,1,b'{\x15',1,"[35, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
501,2022/07/06 11:51,505,3,1,1,40,1,b'gi',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2022/07/06 11:52,506,2,1,1,41,1,b'\x1a\x13',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,2022/07/06 11:52,507,3,1,1,46,1,b'\xfeU',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2022/07/06 11:53,508,2,1,1,41,1,b'\xb4b',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2022/07/06 11:54,509,2,1,1,41,1,b'\xa3:',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2022/07/06 11:55,510,2,1,1,32,1,b'\x1c\x14',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2022/07/06 11:56,511,2,1,1,41,1,b'\x08\x84',1,"[41, 42, 45]",1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2022/07/06 11:57,512,2,1,1,42,1,b'\x10\xff',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2022/07/06 11:58,513,3,1,1,44,1,b'\x98\xf9',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2022/07/06 11:59,514,1,1,1,38,1,b'\x81O',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2022/07/06 11:59,515,2,1,1,54,1,b'^\xaa',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2022/07/06 12:00,516,2,1,1,40,1,b'k\x10',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2022/07/06 12:02,517,3,1,1,47,1,b'\xa5G',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2022/07/06 12:03,518,3,1,1,37,1,b'\xd7L',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,2022/07/06 12:04,519,2,1,1,47,1,b'\x8e\xe2',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,2022/07/06 12:05,520,1,1,1,40,1,b'\xbb\xb2',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2022/07/06 12:05,521,2,1,1,43,1,b'\x08\xb1',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2022/07/06 12:06,522,2,1,1,37,1,b'\xff\xfa',1,"[37, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
519,2022/07/06 12:06,523,3,1,1,41,1,b'M_',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2022/07/06 12:07,524,2,1,1,40,1,b'M\xa9',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
