,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29,bucket_30,bucket_31,bucket_32,bucket_33,bucket_34
343,2022/07/09 08:56,347,1,1,1,25,1,b't\xa1',1,[25],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2022/07/09 08:56,348,2,1,1,27,1,b'/\x82',1,[27],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2022/07/09 08:57,349,3,1,1,39,1,b'\xcd\x1f',1,"[39, 43]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2022/07/09 08:58,350,2,1,1,58,1,b'\x0c\x9e',1,[58],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2022/07/09 08:59,351,3,1,1,48,2,b'\xf24',2,"[48, 48]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2022/07/09 09:00,352,2,1,1,37,1,b'\xf0\xa9',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2022/07/09 09:00,353,3,1,1,44,1,b'N\x9c',1,"[44, 50]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2022/07/09 09:00,354,3,1,1,45,1,b'\x1cM',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2022/07/09 09:02,355,3,1,1,40,1,b'\xba\x9d',1,"[40, 45]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2022/07/09 09:04,356,2,1,1,42,1,b'Q]',1,"[42, 43, 47]",1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2022/07/09 09:04,357,3,1,1,46,1,b'\xa7o',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2022/07/09 09:05,358,2,1,1,42,1,b'BU',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2022/07/09 09:07,359,2,1,1,37,1,b'Q\xf2',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2022/07/09 09:08,360,2,1,1,46,1,b'\xebF',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2022/07/09 09:09,361,2,1,1,57,1,b'\x86\x11',1,[57],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2022/07/09 09:09,362,3,1,1,49,1,b'\xaa\xf1',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2022/07/09 09:10,363,2,1,1,40,1,b'\xe6\xfd',1,"[40, 43]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2022/07/09 09:11,364,2,1,1,36,1,b'^\x90',1,"[36, 41]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2022/07/09 09:13,365,2,1,1,40,1,b'\x1b\xd9',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2022/07/09 09:13,366,3,1,1,47,1,b'\xce\x8b',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2022/07/09 09:14,367,2,1,1,34,1,b'M\x8f',1,"[34, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2022/07/09 09:16,368,2,1,1,32,1,b'f\xc8',1,"[32, 40, 41]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
365,2022/07/09 09:17,369,2,1,1,28,1,b'\x90\x81',1,[28],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,2022/07/09 09:17,370,3,1,1,31,1,b'?\xee',1,"[31, 39]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2022/07/09 09:18,371,2,1,1,43,2,b'\xd6L',2,"[43, 43, 45, 50]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2022/07/09 09:19,372,2,1,1,43,1,b'\xcb\xa7',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2022/07/09 09:20,373,2,1,1,36,1,b'\xc0r',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2022/07/09 09:20,374,3,1,1,48,1,b'y\xc6',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,2022/07/09 09:22,375,2,1,1,54,1,b'\xdc\x07',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2022/07/09 09:23,376,2,1,1,32,1,b'\x9d ',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2022/07/09 09:23,377,3,1,1,46,1,b'\x1a\x9f',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2022/07/09 09:25,378,2,1,1,50,1,b'\xae\x15',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2022/07/09 09:26,379,2,1,1,49,1,b'th',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2022/07/09 09:27,380,2,1,1,49,1,b'\xca\x97',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2022/07/09 09:28,381,1,1,1,34,1,b':\xbe',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2022/07/09 09:28,382,2,1,1,47,1,b'\xd5\x89',1,"[47, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2022/07/09 09:28,383,3,1,1,52,1,b'\x8b\x15',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2022/07/09 09:32,384,2,1,1,41,1,b'\xe0&',1,"[41, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
381,2022/07/09 09:33,385,2,1,1,34,1,b'\x133',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2022/07/09 09:33,386,3,1,1,39,1,b'\xb0X',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2022/07/09 09:34,387,2,1,1,40,1,b'\x8b-',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,2022/07/09 09:35,388,1,1,1,37,1,b'\xd4\xf1',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,2022/07/09 09:35,389,2,1,1,45,1,b'r2',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2022/07/09 09:36,390,2,1,1,33,1,b'\x9fq',1,"[33, 44]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
387,2022/07/09 09:37,391,2,1,1,34,1,"b'""C'",1,"[34, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2022/07/09 09:39,392,2,1,1,45,1,b'!\xfb',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2022/07/09 09:40,393,3,1,1,47,1,b'j\xcf',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2022/07/09 09:41,394,3,1,1,33,1,b'$<',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2022/07/09 09:42,395,3,1,1,38,1,b'\x123',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2022/07/09 09:43,396,2,1,1,40,1,b';\xfd',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2022/07/09 09:43,397,3,1,1,49,1,b'<\xd6',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2022/07/09 09:43,398,3,1,1,45,1,b'X\x92',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2022/07/09 09:44,399,2,1,1,43,1,b'5\xab',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,2022/07/09 09:45,400,2,1,1,39,1,b'r\xb5',1,"[39, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
397,2022/07/09 09:47,401,2,1,1,34,1,b'\x94\xc0',1,"[34, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
398,2022/07/09 09:48,402,2,1,1,48,1,b'\x04@',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2022/07/09 09:49,403,2,1,1,46,1,b'\n\xee',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2022/07/09 09:49,404,3,1,1,44,1,b'\xed\x1a',1,"[44, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
401,2022/07/09 09:51,405,2,1,1,37,1,b'\xb6\x89',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2022/07/09 09:51,406,3,1,1,46,1,b'\x87\xc6',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2022/07/09 09:53,407,2,1,1,48,1,b'n\x94',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2022/07/09 09:53,408,3,1,1,49,1,b'\x87\xf5',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2022/07/09 09:55,409,2,1,1,48,1,b'\x03c',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2022/07/09 09:56,410,3,1,1,47,1,b'\x87\x81',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2022/07/09 09:57,411,3,1,1,46,1,b'\xd1^',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2022/07/09 09:58,412,3,1,1,50,1,b'\x00n',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2022/07/09 10:00,413,2,1,1,30,1,b'V\xff',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2022/07/09 10:00,414,3,1,1,52,1,b'_\xa9',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2022/07/09 10:02,415,2,1,1,45,1,b'\xa2\x19',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2022/07/09 10:03,416,3,1,1,48,1,b'\xaa\x8b',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2022/07/09 10:04,417,2,1,1,36,1,b'\xc0\xc2',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2022/07/09 10:04,418,3,1,1,46,1,b'\x9a\x1b',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2022/07/09 10:05,419,2,1,1,39,1,b'\x87\xf8',1,"[39, 40]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2022/07/09 10:05,420,3,1,1,48,1,b'\xd7\x07',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2022/07/09 10:06,421,3,1,1,43,1,b't\\',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2022/07/09 10:07,422,2,1,1,39,1,b'I\x83',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,2022/07/09 10:07,423,3,1,1,49,1,b'\xb7\x1a',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2022/07/09 10:08,424,2,1,1,38,1,b'\xf3\x93',1,"[38, 41]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2022/07/09 10:09,425,1,1,1,42,1,b'\xfa\x99',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2022/07/09 10:09,426,3,1,1,55,1,b'N|',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2022/07/09 10:10,427,1,1,1,42,1,b'\xcc[',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2022/07/09 10:11,428,2,1,1,41,1,b'\xc29',1,"[41, 44, 45, 59]",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
425,2022/07/09 10:12,429,2,1,1,40,1,b'\x98R',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2022/07/09 10:13,430,2,1,1,39,1,b'\xe1h',1,"[39, 45]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2022/07/09 10:13,431,3,1,1,40,1,b'\x81\x94',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2022/07/09 10:14,432,2,1,1,38,1,b'\x1e0',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2022/07/09 10:16,433,2,1,1,35,1,b'\x18\xf4',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2022/07/09 10:18,434,3,1,1,49,1,b'\xc1\x90',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,2022/07/09 10:19,435,2,1,1,39,1,b'\xb6\x96',1,"[39, 43]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,2022/07/09 10:21,436,2,1,1,53,1,b'I\xa8',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,2022/07/09 10:21,437,3,1,1,40,1,b'r{',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,2022/07/09 10:22,438,2,1,1,35,1,b'D\xe2',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2022/07/09 10:23,439,2,1,1,29,1,b'\x97\xfc',1,"[29, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
436,2022/07/09 10:23,440,3,1,1,47,1,b'\xcf\xcb',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2022/07/09 10:24,441,2,1,1,48,1,b'z=',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2022/07/09 10:24,442,3,1,1,46,1,b'\xbd\xdf',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,2022/07/09 10:25,443,2,1,1,39,1,b'\xfdb',1,"[39, 40]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2022/07/09 10:25,444,3,1,1,47,1,b'x8',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,2022/07/09 10:26,445,2,1,1,48,1,b'\xe2\x8e',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2022/07/09 10:27,446,2,1,1,36,1,b'\xc8/',1,"[36, 39, 42]",0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2022/07/09 10:27,447,3,1,1,49,1,b'@T',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2022/07/09 10:28,448,2,1,1,45,1,b'y\x95',1,"[45, 47]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2022/07/09 10:30,449,2,1,1,34,1,b'\xa37',1,"[34, 45, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
446,2022/07/09 10:32,450,2,1,1,51,1,b'\xbe\xd9',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2022/07/09 10:33,451,2,1,1,27,1,b'\xd8p',1,[27],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2022/07/09 10:33,452,3,1,1,51,1,b'\xc57',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,2022/07/09 10:34,453,2,1,1,23,1,b'\xa0\x8f',1,"[23, 44]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
450,2022/07/09 10:34,454,3,1,1,44,1,b'\xab\x84',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2022/07/09 10:35,455,2,1,1,42,1,b'\x13\xf9',1,"[42, 49]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2022/07/09 10:37,456,2,1,1,47,1,b'\xc6\xbb',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2022/07/09 10:38,457,2,1,1,65,1,b'w\xd4',1,[65],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2022/07/09 10:38,458,3,1,1,48,1,b'}\x97',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2022/07/09 10:39,459,2,1,1,39,1,b' \x98',1,"[39, 45]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2022/07/09 10:41,460,3,1,1,45,1,b'(u',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2022/07/09 10:42,461,2,1,1,45,1,b'\xea\xb2',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2022/07/09 10:43,462,2,1,1,38,2,b'K\x8f',2,"[38, 38]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2022/07/09 10:44,463,2,1,1,33,1,b'\xf0\x95',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2022/07/09 10:45,464,3,1,1,44,1,b'X\x8f',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2022/07/09 10:46,465,2,1,1,44,1,b'\x9aH',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2022/07/09 10:48,466,2,1,1,50,1,b'\x19\x9b',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2022/07/09 10:48,467,3,1,1,39,1,b'\x11\x9c',1,"[39, 41]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2022/07/09 10:49,468,2,1,1,37,1,b'M9',1,"[37, 51, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
465,2022/07/09 10:52,469,2,1,1,50,1,b'\xbf\x16',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2022/07/09 10:53,470,3,1,1,37,1,b'\xe6@',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2022/07/09 10:54,471,2,1,1,36,1,b'\xd5;',1,"[36, 38]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,2022/07/09 10:55,472,2,1,1,33,1,b'b\xd0',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2022/07/09 10:55,473,3,1,1,43,1,b'\t\x1d',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2022/07/09 10:56,474,2,1,1,48,1,b'a\x8d',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,2022/07/09 10:57,475,2,1,1,58,1,"b'""\x92'",1,[58],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,2022/07/09 10:57,476,3,1,1,46,1,b'\xf9\x0e',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2022/07/09 10:57,477,3,1,1,42,1,b'\xd5x',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2022/07/09 10:58,478,3,1,1,39,1,b'\xac5',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,2022/07/09 11:00,479,3,1,1,38,1,b'\xff{',1,"[38, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2022/07/09 11:01,480,2,1,1,42,1,b'\x15d',1,"[42, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
477,2022/07/09 11:02,481,2,1,1,42,1,b'\xb8r',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,2022/07/09 11:02,482,3,1,1,48,1,b'Ch',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2022/07/09 11:03,483,3,1,1,41,1,b'\xf5>',1,"[41, 42]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2022/07/09 11:04,484,2,1,1,53,1,b'\x8d\x01',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2022/07/09 11:04,485,3,1,1,53,1,b'H\x10',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2022/07/09 11:05,486,2,1,1,43,1,b'.\xcb',1,"[43, 47]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,2022/07/09 11:06,487,2,1,1,42,1,b'\xd5G',1,"[42, 48]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2022/07/09 11:06,488,3,1,1,39,1,b'\xd3\x87',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2022/07/09 11:07,489,2,1,1,43,1,b'\x86\xa9',1,"[43, 45]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2022/07/09 11:08,490,2,1,1,43,2,b'\xbej',2,"[43, 43]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2022/07/09 11:10,491,2,1,1,47,1,b'\xbb\xef',1,"[47, 53]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2022/07/09 11:10,492,3,1,1,47,1,b'F\n',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2022/07/09 11:12,493,2,1,1,43,1,b'\x0fv',1,"[43, 46, 61]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
490,2022/07/09 11:14,494,2,1,1,42,1,b'\x10\xd0',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2022/07/09 11:15,495,2,1,1,48,1,b'\xf2\x0c',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2022/07/09 11:16,496,3,1,1,42,1,"b'K,'",1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2022/07/09 11:17,497,2,1,1,17,1,b'\x7f\xc7',1,"[17, 43, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,
494,2022/07/09 11:18,498,3,1,1,51,1,b'\x92\x13',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,2022/07/09 11:20,499,2,1,1,42,1,b'\xa9\xfa',1,"[42, 47]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2022/07/09 11:20,500,3,1,1,38,1,b'\xf8\xac',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2022/07/09 11:21,501,2,1,1,43,2,b'\x96l',2,"[43, 43, 47, 49]",0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2022/07/09 11:22,502,1,1,1,40,1,b'\x1a0',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2022/07/09 11:24,503,2,1,1,38,1,b'\xf3c',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2022/07/09 11:26,504,2,1,1,39,1,b'5\x06',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,2022/07/09 11:26,505,3,1,1,49,1,b'\xcb\x9f',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2022/07/09 11:27,506,1,1,1,39,1,b'\x97\xf7',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,2022/07/09 11:27,507,3,1,1,50,1,b'\xca\xe3',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2022/07/09 11:28,508,2,1,1,43,1,b'|\x1d',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2022/07/09 11:28,509,3,1,1,47,1,b'U~',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2022/07/09 11:29,510,2,1,1,39,1,b'\x84\xd3',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2022/07/09 11:30,511,2,1,1,45,1,b'=W',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2022/07/09 11:31,512,2,1,1,47,1,b'\xd1A',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2022/07/09 11:33,513,2,1,1,36,1,b'\xe1\x07',1,"[36, 42]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2022/07/09 11:34,514,2,1,1,42,1,b'\xc8>',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2022/07/09 11:34,515,3,1,1,49,1,"b'\xb9,'",1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2022/07/09 11:35,516,3,1,1,47,1,b'44',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2022/07/09 11:36,517,2,1,1,40,1,b'\xe2\x11',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
