,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29
385,2022/07/05 11:33,389,3,1,1,34,1,b'\xf5\x07',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2022/07/05 11:38,390,2,1,1,45,1,b'\xca\xd3',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,2022/07/05 11:39,391,2,1,1,47,1,b'Q)',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2022/07/05 11:39,392,3,1,1,42,1,b'T:',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2022/07/05 11:40,393,2,1,1,49,1,b'\r\xbe',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2022/07/05 11:41,394,2,1,1,53,1,b'=\x1b',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2022/07/05 11:42,395,1,1,1,37,1,b'\xe5(',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2022/07/05 11:42,396,3,1,1,47,1,b'c\xfb',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2022/07/05 11:49,397,2,1,1,52,1,b'\x9b5',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2022/07/05 11:50,398,3,1,1,52,1,b'\xb8l',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2022/07/05 11:51,399,3,1,1,54,1,b'\xf3\x1c',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,2022/07/05 11:54,400,3,1,1,48,1,b'~f',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,2022/07/05 11:55,401,3,1,1,60,1,b'w\xb8',1,[60],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2022/07/05 11:58,402,2,1,1,44,1,b' \xf9',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2022/07/05 11:59,403,2,1,1,37,1,b'\xae\xc3',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2022/07/05 12:00,404,2,1,1,48,1,b'\xe3\xe7',1,"[48, 63]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
401,2022/07/05 12:01,405,3,1,1,51,1,b'\xabJ',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2022/07/05 12:02,406,3,1,1,53,1,b'\x17M',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2022/07/05 12:03,407,2,1,1,43,1,b'\x1c\xf6',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2022/07/05 12:04,408,2,1,1,43,1,b'y\xfd',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2022/07/05 12:07,409,2,1,1,48,1,b'\xda\xa6',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2022/07/05 12:08,410,2,1,1,49,1,b'h\xb6',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2022/07/05 12:09,411,2,1,1,41,1,b'\xfcS',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2022/07/05 12:09,412,3,1,1,56,1,b'\xa0+',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2022/07/05 12:10,413,2,1,1,46,1,"b'\xa4""'",1,"[46, 47]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2022/07/05 12:10,414,3,1,1,57,1,b'\xfd\x7f',1,[57],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2022/07/05 12:11,415,2,1,1,53,1,b'\xf1\xb4',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2022/07/05 12:11,416,3,1,1,44,1,b'8\x93',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2022/07/05 12:12,417,3,1,1,54,1,b'\xc5\xeb',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2022/07/05 12:13,418,2,1,1,43,1,b'Zh',1,"[43, 48]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
415,2022/07/05 12:16,419,2,1,1,46,1,b'3s',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2022/07/05 12:16,420,2,1,1,46,1,b'\xa0K',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2022/07/05 12:17,421,2,1,1,48,1,b'E\x16',1,"[48, 54]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
418,2022/07/05 12:17,422,3,1,1,41,1,b'\x98\xda',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,2022/07/05 12:18,423,2,1,1,43,1,b'\xfc\xae',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2022/07/05 12:18,424,3,1,1,56,1,b'\xc25',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2022/07/05 12:20,425,3,1,1,39,1,b'E\xe4',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2022/07/05 12:24,426,3,1,1,50,1,b'\xbd\x93',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2022/07/05 12:25,427,2,1,1,48,1,b'#|',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2022/07/05 12:25,428,4,1,1,53,1,b'*r',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,2022/07/05 12:27,429,1,1,1,26,1,b'\x19 ',1,[26],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2022/07/05 12:28,430,2,1,1,50,1,b'?\x91',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2022/07/05 12:29,431,1,1,1,50,1,b'\xbc\xfa',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2022/07/05 12:29,432,4,1,1,50,1,b'\xc0\xc3',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2022/07/05 12:30,433,2,1,1,45,1,b'\x928',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2022/07/05 12:30,434,3,1,1,43,1,"b',\xfc'",1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,2022/07/05 12:31,435,2,1,1,53,1,"b""'G""",1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,2022/07/05 12:32,436,3,1,1,37,1,b'\xbc\x17',1,"[37, 40]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
433,2022/07/05 12:33,437,2,1,1,54,1,b'\xc1\x8d',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,2022/07/05 12:36,438,2,1,1,55,1,b'Cy',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2022/07/05 12:37,439,3,1,1,59,1,b'O\xb2',1,[59],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2022/07/05 12:37,440,3,1,1,54,1,b'\x97Q',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2022/07/05 12:38,441,2,1,1,45,1,b'\x8b\xc0',1,"[45, 56]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
438,2022/07/05 12:39,442,2,1,1,45,1,b'\xed\xc8',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,2022/07/05 12:43,443,3,1,1,54,1,b'c\x10',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2022/07/05 12:44,444,2,1,1,53,1,b'\n{',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,2022/07/05 12:45,445,2,1,1,47,1,b'\xe8\xa7',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2022/07/05 12:45,446,3,1,1,48,1,b'D\xd3',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2022/07/05 12:45,447,3,1,1,38,1,b'\xbf_',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2022/07/05 12:47,448,2,1,1,48,1,b'w\xc7',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2022/07/05 12:47,449,3,1,1,49,1,b'\t\xca',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2022/07/05 12:48,450,3,1,1,48,1,b'/%',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2022/07/05 12:49,451,2,1,1,52,1,b'\xfb\x0b',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2022/07/05 12:49,452,3,1,1,43,1,b'\xe5\xdd',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,2022/07/05 12:49,453,4,1,1,48,1,b'Y\x97',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2022/07/05 12:51,454,3,1,1,64,1,b'\x0f\x81',1,[64],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2022/07/05 12:53,455,2,1,1,51,1,b']K',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2022/07/05 12:53,456,3,1,1,46,1,b'$U',1,"[46, 49]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2022/07/05 12:54,457,1,1,1,46,1,b'\x8d\x11',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2022/07/05 12:56,458,1,1,1,47,1,b'\xc2L',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2022/07/05 12:57,459,2,1,1,49,1,b'\xc9a',1,"[49, 56]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
456,2022/07/05 12:59,460,2,1,1,47,1,b'\xf8\x0e',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2022/07/05 13:02,461,1,1,1,55,1,b'B\x18',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2022/07/05 13:04,462,2,1,1,40,1,b'J\xff',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2022/07/05 13:05,463,2,1,1,53,1,b'\x89t',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2022/07/05 13:06,464,2,1,1,48,1,b'\xd6\x8f',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2022/07/05 13:06,465,3,1,1,52,1,b'/f',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2022/07/05 13:07,466,2,1,1,47,1,b'\x85\xf3',1,"[47, 50]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2022/07/05 13:07,467,3,1,1,59,1,b'\xca\x07',1,[59],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2022/07/05 13:07,468,3,1,1,42,1,b'C\xe0',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,2022/07/05 13:08,469,2,1,1,49,1,b'\xca\xee',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2022/07/05 13:09,470,2,1,1,53,1,b'\xfaK',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2022/07/05 13:10,471,1,1,1,51,1,b'\x19\xf0',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,2022/07/05 13:13,472,3,1,1,34,1,b'\r\x99',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2022/07/05 13:14,473,2,1,1,49,1,b's2',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2022/07/05 13:17,474,2,1,1,33,1,b'O\x02',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,2022/07/05 13:20,475,3,1,1,39,1,b'\x08*',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,2022/07/05 13:21,476,1,1,1,46,1,b'n\x1b',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2022/07/05 13:21,477,2,1,1,43,1,b'*H',1,"[43, 48]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
474,2022/07/05 13:24,478,3,1,1,45,1,b'+\x9a',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,2022/07/05 13:26,479,2,1,1,39,1,b'jF',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2022/07/05 13:26,480,3,1,1,61,1,b'\xbe\xce',1,[61],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,2022/07/05 13:26,481,3,1,1,46,1,b'O:',1,"[46, 47]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,2022/07/05 13:27,482,2,1,1,41,1,b'\xea\xb9',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2022/07/05 13:29,483,2,1,1,51,1,b'\xea\x8c',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2022/07/05 13:35,484,2,1,1,37,1,b'\xeae',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2022/07/05 13:36,485,2,1,1,50,1,b'\x98\x96',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2022/07/05 13:37,486,2,1,1,40,1,b'\x9b\xd4',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,2022/07/05 13:38,487,2,1,1,51,1,b']V',1,"[51, 56]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
484,2022/07/05 13:38,488,3,1,1,55,1,b'V\n',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2022/07/05 13:39,489,2,1,1,43,1,b'\xfb\x02',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2022/07/05 13:41,490,3,1,1,47,1,b'6\xae',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2022/07/05 13:41,491,2,1,1,44,1,b'\xee\x10',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2022/07/05 13:43,492,2,1,1,55,1,b'3\xb0',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2022/07/05 13:46,493,3,1,1,59,1,b'\xdaD',1,[59],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,2022/07/05 13:47,494,3,1,1,50,1,b'ej',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2022/07/05 13:48,495,3,1,1,51,1,b'r\x91',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2022/07/05 13:49,496,2,1,1,44,1,b'\rq',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2022/07/05 13:50,497,3,1,1,46,1,b'i\x05',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,2022/07/05 13:52,498,3,1,1,51,1,b'\xa9\xf9',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,2022/07/05 13:53,499,1,1,1,39,1,b'\xb2\xbc',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2022/07/05 13:53,500,4,1,1,66,1,b'1\x83',1,[66],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2022/07/05 13:56,501,2,1,1,54,1,b'G\xfa',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2022/07/05 13:59,502,2,1,1,50,1,b'\x8d\xc4',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2022/07/05 13:59,503,3,1,1,54,1,b't-',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2022/07/05 14:02,504,2,1,1,53,1,b'\xc8\xb1',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,2022/07/05 14:05,505,1,1,1,43,1,b'\xb7\x13',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2022/07/05 14:05,506,2,1,1,45,1,b'bj',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,2022/07/05 14:06,507,2,1,1,51,1,b'\x96_',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2022/07/05 14:06,508,3,1,1,51,1,b'\x00r',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2022/07/05 14:07,509,2,1,1,49,1,b'\x97\xbc',1,"[49, 53]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
506,2022/07/05 14:08,510,2,1,1,44,1,b'iS',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2022/07/05 14:13,511,2,1,1,43,1,b'\xb4f',1,"[43, 49]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
508,2022/07/05 14:15,512,2,1,1,34,1,b'\xbe\xf8',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2022/07/05 14:16,513,2,1,1,48,1,b'\xc5\xe5',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2022/07/05 14:17,514,3,1,1,56,1,b'\x14H',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2022/07/05 14:17,515,3,1,1,38,1,b'\xe6\x02',1,"[38, 40]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2022/07/05 14:19,516,2,1,1,48,1,b'\x1e\x87',1,"[48, 53]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
513,2022/07/05 14:22,517,2,1,1,40,1,b'\xc1O',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2022/07/05 14:23,518,2,1,1,46,1,b'\x7f\xe6',1,"[46, 56]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
515,2022/07/05 14:23,519,3,1,1,53,1,b'&K',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,2022/07/05 14:24,520,1,1,1,34,1,b'b\x16',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2022/07/05 14:24,521,3,1,1,61,1,b'AT',1,[61],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2022/07/05 14:25,522,3,1,1,53,1,b'Ef',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2022/07/05 14:26,523,2,1,1,50,1,b'v|',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2022/07/05 14:27,524,3,1,1,52,1,b'\x87W',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,2022/07/05 14:28,525,3,1,1,50,1,b'\xef{',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2022/07/05 14:28,526,3,1,1,54,1,b'\xf2\x19',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2022/07/05 14:29,527,2,1,1,46,1,b'c\xe9',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2022/07/05 14:30,528,3,1,1,54,1,b'\xc7\xc5',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,2022/07/05 14:31,529,4,1,1,60,1,b'L\x97',1,[60],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,2022/07/05 14:35,530,2,1,1,47,1,b'\xb4\xb5',1,"[47, 51]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
527,2022/07/05 14:35,531,3,1,1,43,1,b'g\x98',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,2022/07/05 14:36,532,2,1,1,48,1,b'V\x90',1,"[48, 58]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
529,2022/07/05 14:36,533,3,1,1,52,1,b'^\xb6',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,2022/07/05 14:36,534,3,1,1,37,1,b'\xb5y',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,2022/07/05 14:37,535,2,1,1,52,1,b'Gp',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,2022/07/05 14:38,536,2,1,1,41,1,b'\xc0\x9e',1,"[41, 45]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
533,2022/07/05 14:39,537,2,1,1,60,1,b'\xf2b',1,[60],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,2022/07/05 14:39,538,3,1,1,55,1,b'\x13\xa7',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,2022/07/05 14:39,539,3,1,1,50,1,b'\x84\xcd',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,2022/07/05 14:40,540,2,1,1,48,1,b'\x9c\xc5',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,2022/07/05 14:40,541,3,1,1,40,1,b'\xf0x',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,2022/07/05 14:41,542,2,1,1,45,1,b'~\xd4',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,2022/07/05 14:42,543,2,1,1,48,1,b'G\xc4',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2022/07/05 14:43,544,2,1,1,45,1,b'\x9a\xc9',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,2022/07/05 14:43,545,3,1,1,51,1,b'\xbc\xb5',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,2022/07/05 14:44,546,2,1,1,46,1,b'\x84\x11',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,2022/07/05 14:44,547,3,1,1,51,1,b'\xbf\xc2',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2022/07/05 14:45,548,2,1,1,44,1,b'\\Y',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2022/07/05 14:45,549,3,1,1,55,1,b'-K',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,2022/07/05 14:48,550,2,1,1,42,1,b'\x15\xb5',1,"[42, 46, 51]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
547,2022/07/05 14:52,551,2,1,1,46,1,b'\xffN',1,"[46, 48, 56]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
548,2022/07/05 14:55,552,2,1,1,39,1,b'\x9c\xb9',1,"[39, 46]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
549,2022/07/05 14:55,553,3,1,1,31,1,b't\xc8',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2022/07/05 14:56,554,2,1,1,48,1,b'\xf2y',1,"[48, 58]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
551,2022/07/05 14:56,555,3,1,1,50,1,b'a\xc4',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,2022/07/05 14:57,556,2,1,1,46,1,b'\xcc\xf4',1,"[46, 56]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
553,2022/07/05 14:58,557,3,1,1,47,1,b'\xa1q',1,"[47, 63]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
554,2022/07/05 14:59,558,2,1,1,43,1,b'\x81\xf1',1,"[43, 50, 54]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
555,2022/07/05 14:59,559,3,1,1,55,1,b'\x83\xde',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2022/07/05 15:00,560,3,1,1,49,1,b'\x81\xd1',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,2022/07/05 15:01,561,2,1,1,45,1,b'\xdd9',1,"[45, 48]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
558,2022/07/05 15:01,562,3,1,1,55,1,b'\xd7\xc3',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,2022/07/05 15:02,563,2,1,1,41,1,b'\xc1\x8b',1,"[41, 49, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
560,2022/07/05 15:02,564,3,1,1,53,1,b'%\x9a',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,2022/07/05 15:03,565,1,1,1,29,1,b'(\x8e',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,2022/07/05 15:03,566,3,1,1,53,1,b'9I',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,2022/07/05 15:04,567,2,1,1,48,2,b'!\xf5',2,"[48, 48]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2022/07/05 15:05,568,3,1,1,50,1,b'\x90\xd6',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,2022/07/05 15:06,569,2,1,1,42,1,b'g\xfb',1,"[42, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
566,2022/07/05 15:07,570,1,1,1,35,1,b'p1',1,"[35, 39]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
567,2022/07/05 15:08,571,2,1,1,51,1,b'\r\xc2',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2022/07/05 15:10,572,2,1,1,50,1,b'\x0f\xf7',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,2022/07/05 15:11,573,2,1,1,49,1,b'T\xa1',1,"[49, 54]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
570,2022/07/05 15:12,574,2,1,1,48,1,b'\xa0}',1,"[48, 56]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
571,2022/07/05 15:13,575,3,1,1,54,1,b'\xf5i',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,2022/07/05 15:14,576,3,1,1,49,1,b'\xdfv',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,2022/07/05 15:15,577,1,1,1,46,1,b'\xd1\xf3',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,2022/07/05 15:15,578,2,1,1,45,1,b'~\xea',1,"[45, 52]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
575,2022/07/05 15:16,579,2,1,1,48,1,b'\xd1K',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
