,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29,bucket_30,bucket_31
332,2022/07/14 07:29,336,3,1,1,38,1,b'\xb6)',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2022/07/14 07:30,337,2,1,1,29,1,b'\xbe\xdf',1,"[29, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
334,2022/07/14 07:31,338,1,1,1,40,1,b'T\xb5',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2022/07/14 07:31,339,2,1,1,38,1,b'\x86&',1,"[38, 43, 45]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
336,2022/07/14 07:32,340,1,1,1,43,1,b'O2',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2022/07/14 07:32,341,2,1,1,37,1,b'\x15\xb9',1,"[37, 43]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
338,2022/07/14 07:33,342,2,1,1,42,1,b'V\xdf',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2022/07/14 07:33,343,3,1,1,50,1,b'\x95\xe7',1,"[50, 52]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2022/07/14 07:34,344,3,1,1,41,1,b'\xde\xdf',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2022/07/14 07:35,345,2,1,1,44,2,b'\xd9\xc7',2,"[44, 44]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2022/07/14 07:35,346,3,1,1,47,1,b'\x88\xcd',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2022/07/14 07:35,347,2,1,1,41,1,b'\x07\x1d',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2022/07/14 07:36,348,2,1,1,43,2,b'h\xdf',2,"[43, 43]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2022/07/14 07:36,349,3,1,1,40,1,b'\x08\xc1',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2022/07/14 07:37,350,2,1,1,36,1,b'J/',1,"[36, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
347,2022/07/14 07:37,351,3,1,1,47,1,b'\xd7L',1,"[47, 51]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2022/07/14 07:39,352,2,1,1,40,1,b'5\x8f',1,"[40, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
349,2022/07/14 07:40,353,2,1,1,46,1,b'G\xc7',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2022/07/14 07:40,354,3,1,1,39,1,b'\x00\xb1',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2022/07/14 07:41,355,1,1,1,41,1,b'\xc4a',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2022/07/14 07:41,356,2,1,1,46,1,"b'\xc8,'",1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2022/07/14 07:41,357,3,1,1,48,1,b'\xeeP',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2022/07/14 07:42,358,2,1,1,41,1,b'\xdf\xb9',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2022/07/14 07:43,359,1,1,1,36,1,b'\xd3Y',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2022/07/14 07:43,360,2,1,1,41,1,b'o/',1,"[41, 42, 43, 54]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
357,2022/07/14 07:43,361,3,1,1,48,1,b'\xb2\xb3',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2022/07/14 07:44,362,3,1,1,43,1,b'\xc5\xc3',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2022/07/14 07:45,363,2,1,1,50,1,b'?\xa5',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2022/07/14 07:45,364,3,1,1,44,1,b'J\xe5',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2022/07/14 07:46,365,2,1,1,50,1,b'kO',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2022/07/14 07:46,366,3,1,1,37,1,b'\x1f\xde',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2022/07/14 07:47,367,2,1,1,39,1,b'\xac\xcd',1,"[39, 44, 52]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
364,2022/07/14 07:47,368,3,1,1,54,1,b'\x91\xb8',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,2022/07/14 07:48,369,2,1,1,45,1,b'4\x04',1,"[45, 48]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,2022/07/14 07:49,370,2,1,1,28,1,b'\xaaL',1,"[28, 39, 41, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
367,2022/07/14 07:49,371,3,1,1,46,1,b'X\xaa',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2022/07/14 07:50,372,2,1,1,44,1,b'o\xe2',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2022/07/14 07:54,373,1,1,1,35,1,b'\x923',1,"[35, 40]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2022/07/14 07:54,374,2,1,1,40,1,b'B\xc2',1,"[40, 46]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
371,2022/07/14 07:55,375,2,1,1,51,1,b'\x0e{',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2022/07/14 07:56,376,2,1,1,49,1,b'\xd76',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2022/07/14 07:57,377,2,1,1,39,1,b'\x07\xae',1,"[39, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
374,2022/07/14 07:57,378,3,1,1,42,1,b'\x92\x12',1,"[42, 48]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
375,2022/07/14 07:58,379,3,1,1,51,1,b'\xaf\x91',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2022/07/14 07:59,380,2,1,1,43,1,b'\xbd\xd7',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2022/07/14 07:59,381,3,1,1,56,1,b'\x14 ',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2022/07/14 08:00,382,1,1,1,40,1,b'\x93B',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2022/07/14 08:00,383,2,1,1,44,1,b'o\x1b',1,"[44, 45]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2022/07/14 08:00,384,3,1,1,45,2,b'\x1e\x05',2,"[45, 45]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,2022/07/14 08:01,385,2,1,1,43,1,b'\xc4\x87',1,"[43, 49]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
382,2022/07/14 08:01,386,3,1,1,47,1,b'\xccO',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2022/07/14 08:02,387,2,1,1,42,1,b'uM',1,"[42, 45, 46, 54]",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
384,2022/07/14 08:02,388,3,1,1,48,1,b'\xc0\xd4',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,2022/07/14 08:03,389,2,1,1,49,1,b'C\x94',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2022/07/14 08:04,390,2,1,1,32,1,b'q\x91',1,"[32, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
387,2022/07/14 08:05,391,2,1,1,33,1,b'\xcc\xe7',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2022/07/14 08:05,392,3,1,1,42,1,b'\x8bZ',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2022/07/14 08:06,393,2,1,1,43,1,b'\xf2\x81',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2022/07/14 08:07,394,2,1,1,45,1,b'\xb4\x1d',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2022/07/14 08:08,395,1,1,1,28,1,b'\xab\xfd',1,[28],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2022/07/14 08:08,396,2,1,1,39,1,b's7',1,"[39, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
393,2022/07/14 08:09,397,3,1,1,47,1,b'\x81\xd2',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2022/07/14 08:11,398,2,1,1,46,1,b'4P',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2022/07/14 08:12,399,2,1,1,38,1,b'?d',1,"[38, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
396,2022/07/14 08:12,400,3,1,1,41,1,b'=\xbc',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,2022/07/14 08:13,401,2,1,1,32,1,b'uY',1,"[32, 35]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2022/07/14 08:14,402,2,1,1,24,1,b'\xacU',1,"[24, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
399,2022/07/14 08:15,403,1,1,1,30,1,b's\xdc',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2022/07/14 08:15,404,2,1,1,41,1,b'\x8d\xdd',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2022/07/14 08:15,405,3,1,1,46,1,b'i\x9b',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2022/07/14 08:16,406,2,1,1,37,1,b'h\xb8',1,"[37, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
403,2022/07/14 08:18,407,2,1,1,47,1,b'p\xfe',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2022/07/14 08:18,408,3,1,1,52,1,b'\x96\x80',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2022/07/14 08:20,409,2,1,1,42,1,b'\xafX',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2022/07/14 08:21,410,2,1,1,38,1,b'G\x18',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2022/07/14 08:22,411,2,1,1,46,1,b'\x88\xa5',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2022/07/14 08:22,412,3,1,1,43,1,b'I\xe6',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2022/07/14 08:25,413,2,1,1,46,1,b'\xf3\x0f',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2022/07/14 08:26,414,2,1,1,42,1,b'91',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2022/07/14 08:26,415,3,1,1,53,1,b'\xa4Q',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2022/07/14 08:26,416,3,1,1,39,1,b'\xad)',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2022/07/14 08:27,417,1,1,1,36,1,b'\xe6r',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2022/07/14 08:27,418,2,1,1,35,1,b'|\x83',1,"[35, 38]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2022/07/14 08:28,419,3,1,1,50,1,b'\xb50',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2022/07/14 08:29,420,2,1,1,42,1,b'\xa7v',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2022/07/14 08:30,421,3,1,1,43,1,b'\xde\xad',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2022/07/14 08:31,422,2,1,1,22,1,"b'\xaa""'",1,[22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,2022/07/14 08:31,423,3,1,1,44,1,b'\xe3)',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2022/07/14 08:33,424,2,1,1,33,1,b'\xe7\xee',1,"[33, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
421,2022/07/14 08:33,425,3,1,1,50,1,b'?q',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2022/07/14 08:34,426,3,1,1,46,1,b'\x8ci',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2022/07/14 08:35,427,2,1,1,43,1,b'\xd0{',1,"[43, 45]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2022/07/14 08:35,428,3,1,1,48,1,b'\xc1u',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,2022/07/14 08:36,429,2,1,1,40,1,b'\x9f\xab',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2022/07/14 08:36,430,3,1,1,46,1,b' \xea',1,"[46, 49]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2022/07/14 08:37,431,2,1,1,43,1,b'\x9e\xd7',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2022/07/14 08:38,432,2,1,1,49,1,b'\x99]',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2022/07/14 08:38,433,3,1,1,42,1,b'1]',1,"[42, 44]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2022/07/14 08:40,434,3,1,1,48,1,b'\x13\x11',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,2022/07/14 08:41,435,3,1,1,48,1,b'\xfe\xd2',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,2022/07/14 08:42,436,2,1,1,37,1,b'\xa7\x10',1,"[37, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
433,2022/07/14 08:42,437,3,1,1,40,1,b'{Y',1,"[40, 54]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
434,2022/07/14 08:43,438,2,1,1,47,1,b'\xfb\x01',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2022/07/14 08:44,439,2,1,1,27,1,b'\xa6H',1,"[27, 34]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
436,2022/07/14 08:47,440,3,1,1,44,1,b'\x90\xe4',1,"[44, 49]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2022/07/14 08:48,441,2,1,1,44,1,b'\xf9\x98',1,"[44, 46]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2022/07/14 08:48,442,3,1,1,44,1,b'\x1c\x95',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,2022/07/14 08:50,443,2,1,1,31,1,b'b<',1,"[31, 41, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
440,2022/07/14 08:51,444,3,1,1,49,1,b'f7',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,2022/07/14 08:53,445,2,1,1,35,1,b']\xc6',1,"[35, 38]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2022/07/14 08:54,446,2,1,1,41,1,b'\xe3\xe8',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2022/07/14 08:54,447,3,1,1,47,1,b'l8',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2022/07/14 08:55,448,2,1,1,42,1,b'\xcf\x90',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2022/07/14 08:57,449,2,1,1,44,1,b'\x90\x8e',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2022/07/14 08:58,450,3,1,1,45,1,b'\xd8A',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2022/07/14 09:00,451,2,1,1,36,1,b'\xc4i',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2022/07/14 09:01,452,2,1,1,42,1,b'(S',1,"[42, 46]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,2022/07/14 09:02,453,3,1,1,44,1,b'`\xb4',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2022/07/14 09:03,454,2,1,1,37,1,b'\xaf\xd1',1,"[37, 42, 47]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
451,2022/07/14 09:05,455,2,1,1,27,1,b'\\\xc8',1,"[27, 44]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
452,2022/07/14 09:06,456,2,1,1,26,1,b'\x8e\xe5',1,[26],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2022/07/14 09:06,457,3,1,1,40,1,b'\xcf\x81',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2022/07/14 09:07,458,2,1,1,43,1,b'\xd4\xaf',1,"[43, 47]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2022/07/14 09:07,459,3,1,1,50,1,b'\x0c\xc7',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2022/07/14 09:09,460,2,1,1,44,1,b'\xac\\',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2022/07/14 09:10,461,2,1,1,35,1,b'\x04s',1,"[35, 40]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2022/07/14 09:11,462,2,1,1,38,1,b'^\x80',1,"[38, 42]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2022/07/14 09:12,463,2,1,1,44,1,b'\x95\xb4',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2022/07/14 09:13,464,2,1,1,44,1,b'g\xba',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2022/07/14 09:15,465,2,1,1,38,1,b'#s',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2022/07/14 09:16,466,2,1,1,49,1,b'>\x14',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2022/07/14 09:18,467,2,1,1,57,1,b'\x0c\xe4',1,[57],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2022/07/14 09:18,468,3,1,1,43,1,b'M3',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,2022/07/14 09:20,469,2,1,1,43,1,b'\x97\x86',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2022/07/14 09:21,470,3,1,1,37,1,b'\x0c\xea',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2022/07/14 09:22,471,3,1,1,35,1,b'\x81\xf9',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,2022/07/14 09:23,472,1,1,1,37,1,b'\n\xa0',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2022/07/14 09:23,473,2,1,1,49,1,b'97',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2022/07/14 09:26,474,2,1,1,41,1,b'\x9d^',1,"[41, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
471,2022/07/14 09:27,475,1,1,1,42,1,b'\xfd\xc8',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,2022/07/14 09:27,476,3,1,1,42,1,b'\x05M',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2022/07/14 09:30,477,2,1,1,43,1,b'c2',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2022/07/14 09:30,478,3,1,1,44,1,b'f\xea',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,2022/07/14 09:33,479,2,1,1,37,1,b'\x93h',1,"[37, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
476,2022/07/14 09:33,480,3,1,1,45,1,b'F\xee',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,2022/07/14 09:34,481,2,1,1,32,1,b'\xdb(',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,2022/07/14 09:36,482,2,1,1,45,1,b'j\x9d',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2022/07/14 09:36,483,3,1,1,49,1,b':\xd8',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2022/07/14 09:37,484,2,1,1,45,1,b'\xc4\xec',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2022/07/14 09:38,485,3,1,1,45,1,b'\xd6\xa1',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2022/07/14 09:39,486,2,1,1,32,1,b'\x80\xe8',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,2022/07/14 09:40,487,2,1,1,48,1,b'\x193',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2022/07/14 09:40,488,3,1,1,45,1,b'e\x06',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2022/07/14 09:44,489,1,1,1,39,1,b'\x85\\',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2022/07/14 09:44,490,2,1,1,35,1,b'&\x1c',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2022/07/14 09:44,491,3,1,1,44,1,b'\x1a\xbf',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2022/07/14 09:46,492,2,1,1,33,1,b'\xa7.',1,"[33, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
489,2022/07/14 09:47,493,2,1,1,32,1,b'f\xf9',1,"[32, 39, 41]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
490,2022/07/14 09:47,494,3,1,1,37,1,b'\x0c6',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2022/07/14 09:48,495,2,1,1,44,1,b'uw',1,"[44, 45]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2022/07/14 09:49,496,3,1,1,34,1,b'\xa3\x02',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2022/07/14 09:53,497,2,1,1,42,1,b'\x8bC',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,2022/07/14 09:53,498,3,1,1,39,1,b'\xf0\xcd',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,2022/07/14 09:54,499,2,1,1,35,1,b'\xdex',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2022/07/14 09:54,500,3,1,1,36,1,b'\xfa\xf6',1,"[36, 44]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
497,2022/07/14 09:57,501,3,1,1,45,1,b'2\xe3',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2022/07/14 09:58,502,3,1,1,47,1,b'b\x96',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2022/07/14 09:59,503,2,1,1,37,1,b')t',1,"[37, 42]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2022/07/14 09:59,504,3,1,1,39,1,b'\xd0R',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,2022/07/14 10:00,505,2,1,1,43,1,b'(\x01',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2022/07/14 10:01,506,2,1,1,33,1,b' \xd7',1,"[33, 41]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
503,2022/07/14 10:02,507,2,1,1,39,1,b'\x01\x95',1,"[39, 40, 46]",1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
504,2022/07/14 10:04,508,2,1,1,41,1,b'\xc9\xa1',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2022/07/14 10:05,509,3,1,1,40,1,b'\xb6\xd9',1,"[40, 42]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2022/07/14 10:06,510,2,1,1,33,1,b'xh',1,"[33, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
