,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26
349,2022/07/08 08:19,353,3,1,1,44,1,b'\x04?',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
350,2022/07/08 08:20,354,2,1,1,37,1,b'q*',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
351,2022/07/08 08:20,355,3,1,1,21,1,b'\x96\xfd',1,[21],,,,,,,,,,,,,,,,,,,,,,,,,,
352,2022/07/08 08:21,356,3,1,1,42,1,b'\xf3v',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
353,2022/07/08 08:22,357,2,1,1,47,1,b'\x9a)',1,"[47, 50]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
354,2022/07/08 08:22,358,3,1,1,48,1,b'\xca\xab',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,
355,2022/07/08 08:23,359,1,1,1,33,1,b'\x86\x80',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,
356,2022/07/08 08:23,360,2,1,1,46,1,b'\x96x',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
357,2022/07/08 08:23,361,3,1,1,34,1,b'g\xfe',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,
358,2022/07/08 08:25,362,2,1,1,35,1,b'\xfd<',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,
359,2022/07/08 08:26,363,3,1,1,49,1,b'\xe8\x01',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,
360,2022/07/08 08:27,364,2,1,1,45,1,b'\xe1\xe2',1,"[45, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
361,2022/07/08 08:28,365,2,1,1,35,1,b' \xbc',1,"[35, 44]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
362,2022/07/08 08:30,366,2,1,1,34,1,b'=$',1,"[34, 41]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
363,2022/07/08 08:31,367,2,1,1,36,1,b'\xb1i',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
364,2022/07/08 08:31,368,3,1,1,44,1,b'\xb3P',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
365,2022/07/08 08:31,369,3,1,1,38,1,b'\xdd\x88',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
366,2022/07/08 08:32,370,2,1,1,36,1,b'\x9f\xd2',1,"[36, 41, 44]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
367,2022/07/08 08:32,371,3,1,1,50,1,b'\xf49',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,
368,2022/07/08 08:33,372,2,1,1,47,1,b'\xb1\x11',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
369,2022/07/08 08:34,373,2,1,1,39,1,b'~\xac',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
370,2022/07/08 08:34,374,3,1,1,34,1,b'\rM',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,
371,2022/07/08 08:35,375,2,1,1,44,1,b'\xa7I',1,"[44, 45, 47]",1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
372,2022/07/08 08:36,376,2,1,1,43,1,b'\xe3i',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
373,2022/07/08 08:36,377,3,1,1,43,1,b'\xf6\xf2',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
374,2022/07/08 08:37,378,3,1,1,41,1,"b'\xc6""'",1,"[41, 43]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
375,2022/07/08 08:39,379,3,1,1,43,1,b'\xc00',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
376,2022/07/08 08:40,380,2,1,1,43,1,b'fS',1,"[43, 44]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
377,2022/07/08 08:42,381,2,1,1,38,1,b'\xcb\x9f',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
378,2022/07/08 08:43,382,2,1,1,43,1,b'\x98\xc3',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
379,2022/07/08 08:45,383,1,1,1,41,1,b'\x8fx',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
380,2022/07/08 08:45,384,2,1,1,32,1,b'\x83\x10',1,"[32, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
381,2022/07/08 08:45,385,3,1,1,39,1,b'\x7f\xd5',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
382,2022/07/08 08:46,386,1,1,1,35,1,b'\x0e\xdc',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,
383,2022/07/08 08:48,387,2,1,1,43,1,b'\xe9;',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
384,2022/07/08 08:49,388,3,1,1,29,1,b'\xea\\',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,
385,2022/07/08 08:51,389,1,1,1,38,1,b'\\\xf2',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
386,2022/07/08 08:51,390,3,1,1,38,1,b'a7',1,"[38, 39]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
387,2022/07/08 08:52,391,2,1,1,44,2,"b""'Q""",2,"[44, 44]",,,,,,,,,,,,,,,,,,,,,,,,,,
388,2022/07/08 08:53,392,2,1,1,42,1,b'I7',1,"[42, 43]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
389,2022/07/08 08:53,393,3,1,1,39,1,b'\xe5\x05',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
390,2022/07/08 08:53,394,3,1,1,42,1,b'\x9b\x9e',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
391,2022/07/08 08:54,395,2,1,1,59,1,b'\x93\x0c',1,[59],,,,,,,,,,,,,,,,,,,,,,,,,,
392,2022/07/08 08:54,396,3,1,1,51,1,b'\xdd\xc4',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,
393,2022/07/08 08:54,397,3,1,1,46,1,b'3\x88',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
394,2022/07/08 08:55,398,2,1,1,34,1,b'\x0e\x10',1,"[34, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
395,2022/07/08 08:55,399,3,1,1,44,1,b'\x0e\x9a',1,"[44, 48]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
396,2022/07/08 08:56,400,2,1,1,48,1,b'>|',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,
397,2022/07/08 08:57,401,2,1,1,38,1,b'9\xf9',1,"[38, 46, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,
398,2022/07/08 08:57,402,3,1,1,39,1,b'\xa7.',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
399,2022/07/08 08:58,403,2,1,1,42,1,b'\xeab',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
400,2022/07/08 08:59,404,1,1,1,34,1,b'\xe2\xd0',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,
401,2022/07/08 08:59,405,3,1,1,51,1,b'S\xb6',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,
402,2022/07/08 09:02,406,2,1,1,36,1,b'\xd9{',1,"[36, 39, 40, 51]",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
403,2022/07/08 09:02,407,3,1,1,47,1,b'J\xe0',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
404,2022/07/08 09:03,408,2,1,1,38,1,b'\x86)',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
405,2022/07/08 09:04,409,1,1,1,37,1,b'\xd7\xc3',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
406,2022/07/08 09:04,410,2,1,1,40,1,b'\x17z',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,
407,2022/07/08 09:04,411,3,1,1,44,1,b'>\x19',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
408,2022/07/08 09:05,412,2,1,1,42,1,b'\xcf2',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
409,2022/07/08 09:06,413,3,1,1,41,1,b'\xc0\xd0',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
410,2022/07/08 09:07,414,2,1,1,41,1,b'\x94y',1,"[41, 43, 44]",0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
411,2022/07/08 09:08,415,2,1,1,50,1,b'E\x83',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,
412,2022/07/08 09:09,416,2,1,1,31,1,b'j\xc2',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,
413,2022/07/08 09:10,417,2,1,1,38,1,b'\xec/',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
414,2022/07/08 09:11,418,3,1,1,47,1,b'\x86\x9e',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
415,2022/07/08 09:11,419,3,1,1,49,1,b'\xa5\xf7',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,
416,2022/07/08 09:12,420,2,1,1,38,1,b'\xf3\x18',1,"[38, 39]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
417,2022/07/08 09:12,421,3,1,1,43,1,b'\x1b=',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
418,2022/07/08 09:13,422,3,1,1,52,1,b'O\x11',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,
419,2022/07/08 09:14,423,2,1,1,47,1,b'9\xd5',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
420,2022/07/08 09:14,424,3,1,1,27,1,b'\xa5\x1c',1,[27],,,,,,,,,,,,,,,,,,,,,,,,,,
421,2022/07/08 09:15,425,2,1,1,39,1,b'Ga',1,"[39, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
422,2022/07/08 09:16,426,2,1,1,46,1,b'.W',1,"[46, 47]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
423,2022/07/08 09:17,427,2,1,1,37,1,b'\x8d\x18',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
424,2022/07/08 09:18,428,1,1,1,39,1,b'\xd1\xed',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
425,2022/07/08 09:18,429,3,1,1,42,1,b'\xf5\xdf',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
426,2022/07/08 09:19,430,2,1,1,37,1,b'\xe5\x0f',1,"[37, 40, 42]",0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
427,2022/07/08 09:19,431,3,1,1,41,1,b'$)',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
428,2022/07/08 09:21,432,2,1,1,32,1,"b'R""'",1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,
429,2022/07/08 09:21,433,3,1,1,51,1,b'\xfb\xd5',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,
430,2022/07/08 09:22,434,3,1,1,52,1,b'\xfc\xce',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,
431,2022/07/08 09:23,435,1,1,1,37,1,b'\xb0\xe5',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
432,2022/07/08 09:25,436,2,1,1,52,1,b'R\xfb',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,
433,2022/07/08 09:27,437,3,1,1,36,1,b'\xcc\xb2',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
434,2022/07/08 09:28,438,2,1,1,39,1,b'<\xca',1,"[39, 45]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
435,2022/07/08 09:28,439,3,1,1,44,1,b'\xc7\xaa',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
436,2022/07/08 09:30,440,2,1,1,44,1,b'\x1a\xc8',1,"[44, 46]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
437,2022/07/08 09:33,441,2,1,1,42,1,b'j:',1,"[42, 46]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
438,2022/07/08 09:33,442,2,1,1,46,1,b'}u',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
439,2022/07/08 09:35,443,1,1,1,32,1,b'k\xec',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,
440,2022/07/08 09:35,444,3,1,1,39,1,b'\xb2>',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
441,2022/07/08 09:36,445,2,1,1,32,1,b'd\x1b',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,
442,2022/07/08 09:38,446,2,1,1,45,1,b'\xe0\x1b',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
443,2022/07/08 09:40,447,3,1,1,39,1,b'\x8e\x87',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
444,2022/07/08 09:41,448,1,1,1,33,1,b'\x8e\xa2',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,
445,2022/07/08 09:41,449,2,1,1,45,1,b'\xc4\x13',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
446,2022/07/08 09:41,450,3,1,1,43,1,b'\xaa]',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
447,2022/07/08 09:43,451,3,1,1,58,1,b'Z\x97',1,[58],,,,,,,,,,,,,,,,,,,,,,,,,,
448,2022/07/08 09:45,452,2,1,1,34,1,b'\xaa8',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,
449,2022/07/08 09:46,453,2,1,1,42,1,b'j?',1,"[42, 53, 54]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,
450,2022/07/08 09:48,454,1,1,1,36,1,b')=',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
451,2022/07/08 09:48,455,3,1,1,40,1,b'\x10z',1,"[40, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
452,2022/07/08 09:49,456,2,1,1,31,1,b'\x01\xef',1,"[31, 38]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
453,2022/07/08 09:49,457,3,1,1,45,1,b'\x8b\\',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
454,2022/07/08 09:51,458,2,1,1,37,1,b'\xd3\xc3',1,"[37, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
455,2022/07/08 09:52,459,2,1,1,46,1,b'\xba\x80',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
456,2022/07/08 09:53,460,1,1,1,38,1,b'\xb22',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
457,2022/07/08 09:53,461,2,1,1,37,1,b'\xebZ',1,"[37, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
458,2022/07/08 09:54,462,3,1,1,46,1,"b'\xe7""'",1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
459,2022/07/08 09:55,463,2,1,1,39,1,b'\xf1\xc6',1,"[39, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
460,2022/07/08 09:56,464,3,1,1,27,1,b'8\x83',1,"[27, 32]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
461,2022/07/08 09:58,465,3,1,1,47,1,b'|=',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
462,2022/07/08 10:00,466,2,1,1,45,1,b'\n\x99',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
463,2022/07/08 10:01,467,2,1,1,41,1,b'\xe7\x87',1,"[41, 46]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
464,2022/07/08 10:01,468,3,1,1,49,1,b'\xe4#',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,
465,2022/07/08 10:02,469,2,1,1,41,1,b'_\xc2',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
466,2022/07/08 10:03,470,2,1,1,35,1,b'\x86\xbf',1,"[35, 36]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
467,2022/07/08 10:04,471,2,1,1,36,1,b')\n',1,"[36, 41, 45, 48]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,
468,2022/07/08 10:04,472,3,1,1,47,1,b'\xb9D',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
469,2022/07/08 10:04,473,3,1,1,38,1,b'\x1a\xb9',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
470,2022/07/08 10:05,474,1,1,1,39,1,b'\x16\xcf',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
471,2022/07/08 10:05,475,2,1,1,53,1,b'\xbf\x13',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,
472,2022/07/08 10:05,476,3,1,1,38,1,b'\x95R',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
473,2022/07/08 10:06,477,2,1,1,36,1,b'?\xe0',1,"[36, 41]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
474,2022/07/08 10:07,478,2,1,1,33,1,b'z\x9f',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,
475,2022/07/08 10:08,479,2,1,1,43,1,b'\xec[',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
476,2022/07/08 10:13,480,3,1,1,39,1,b'\xcb\xa3',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
477,2022/07/08 10:14,481,1,1,1,44,1,b'\xa2\x86',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
478,2022/07/08 10:15,482,3,1,1,39,1,"b'\x00,'",1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
479,2022/07/08 10:16,483,2,1,1,45,1,b'\x07\x02',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
480,2022/07/08 10:16,484,3,1,1,35,1,b'\xd3\x81',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,
481,2022/07/08 10:17,485,2,1,1,42,1,b'\x88$',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
482,2022/07/08 10:17,486,3,1,1,52,1,b'\x9fL',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,
483,2022/07/08 10:17,487,3,1,1,33,1,b'\xa9\xe5',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,
484,2022/07/08 10:18,488,2,1,1,32,1,b'\x97\xd8',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,
485,2022/07/08 10:18,489,3,1,1,52,1,b'\x1fx',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,
486,2022/07/08 10:20,490,3,1,1,49,1,b'v(',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,
487,2022/07/08 10:21,491,2,1,1,37,1,b'\x03\xc5',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
488,2022/07/08 10:23,492,2,1,1,44,1,b'91',1,"[44, 51]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
489,2022/07/08 10:23,493,3,1,1,48,1,b'\x89P',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,
490,2022/07/08 10:25,494,2,1,1,36,1,b'\xe5?',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
491,2022/07/08 10:25,495,3,1,1,48,1,b'm\x9f',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,
492,2022/07/08 10:26,496,2,1,1,45,1,b'\x9e\xdd',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
493,2022/07/08 10:26,497,3,1,1,24,1,b'.d',1,[24],,,,,,,,,,,,,,,,,,,,,,,,,,
494,2022/07/08 10:27,498,2,1,1,44,1,b'\x82\xba',1,"[44, 51]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
495,2022/07/08 10:29,499,2,1,1,46,1,b'\xb1\xa9',1,"[46, 49]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
496,2022/07/08 10:30,500,2,1,1,42,1,b'8\x9d',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
497,2022/07/08 10:31,501,2,1,1,34,1,b'\r\xbb',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,
498,2022/07/08 10:32,502,2,1,1,44,1,b'\xeb\x11',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
499,2022/07/08 10:34,503,1,1,1,31,1,b'P\xc5',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,
500,2022/07/08 10:35,504,2,1,1,36,1,b'\xe9\xc7',1,"[36, 42]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
501,2022/07/08 10:35,505,3,1,1,36,1,b'W\xfd',1,"[36, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
502,2022/07/08 10:37,506,2,1,1,45,1,b'\xee\x07',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
503,2022/07/08 10:38,507,2,1,1,36,1,b'\x9a\xa6',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
504,2022/07/08 10:39,508,2,1,1,32,1,b'\xc8+',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,
505,2022/07/08 10:40,509,2,1,1,38,1,b'\x01\r',1,"[38, 46, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,
506,2022/07/08 10:41,510,1,1,1,39,1,b'c\x1b',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
507,2022/07/08 10:42,511,3,1,1,49,1,b'\xf4\xfc',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,
508,2022/07/08 10:42,512,3,1,1,31,1,b'R5',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,
509,2022/07/08 10:43,513,2,1,1,45,1,b'>\x96',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
510,2022/07/08 10:44,514,2,1,1,25,1,b'\xe3\xdb',1,[25],,,,,,,,,,,,,,,,,,,,,,,,,,
511,2022/07/08 10:45,515,2,1,1,45,1,b'\x86\x84',1,"[45, 52]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
512,2022/07/08 10:45,516,3,1,1,50,1,b'\xdez',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,
513,2022/07/08 10:46,517,2,1,1,45,1,b'D\xcc',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
514,2022/07/08 10:48,518,2,1,1,53,1,b']T',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,
515,2022/07/08 10:49,519,2,1,1,36,1,b'\xaaH',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
516,2022/07/08 10:50,520,2,1,1,39,1,b'\xde\x99',1,"[39, 42]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
517,2022/07/08 10:51,521,1,1,1,36,1,b'\xa9\x17',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
518,2022/07/08 10:51,522,2,1,1,41,1,b'\xa5N',1,"[41, 46, 53]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
519,2022/07/08 10:52,523,2,1,1,60,1,b'md',1,[60],,,,,,,,,,,,,,,,,,,,,,,,,,
520,2022/07/08 10:53,524,1,1,1,30,1,b'\x98\x85',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,
521,2022/07/08 10:56,525,3,1,1,45,1,b'\xdeX',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
522,2022/07/08 11:00,526,2,1,1,50,1,b'2w',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,
523,2022/07/08 11:01,527,1,1,1,41,1,b'\x05\x1f',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
524,2022/07/08 11:01,528,2,1,1,42,1,b'_\xce',1,"[42, 44]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
525,2022/07/08 11:02,529,3,1,1,39,1,b'\x95\xb6',1,"[39, 40]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
526,2022/07/08 11:02,530,3,1,1,37,1,b'c\xb4',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
527,2022/07/08 11:03,531,2,1,1,52,1,b'\x91\xbd',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,
528,2022/07/08 11:05,532,2,1,1,47,1,b'\xe1*',1,"[47, 49]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
529,2022/07/08 11:06,533,1,1,1,41,1,b'\x9a\x13',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
530,2022/07/08 11:06,534,2,1,1,38,1,"b',\x93'",1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
531,2022/07/08 11:06,535,3,1,1,35,1,b'nf',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,
532,2022/07/08 11:07,536,2,1,1,35,1,b'\x11\xdc',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,
533,2022/07/08 11:08,537,1,1,1,23,1,b'YR',1,[23],,,,,,,,,,,,,,,,,,,,,,,,,,
534,2022/07/08 11:08,538,2,1,1,50,1,b'\x12\x81',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,
535,2022/07/08 11:09,539,2,1,1,47,1,b'\xd1\n',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
536,2022/07/08 11:10,540,2,1,1,46,1,b'.r',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
537,2022/07/08 11:12,541,2,1,1,32,1,b'c\xf6',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,
538,2022/07/08 11:13,542,2,1,1,31,1,b'\xb4\xdf',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,
539,2022/07/08 11:13,543,3,1,1,36,1,b'F\xc8',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
540,2022/07/08 11:14,544,2,1,1,36,1,b'\xa9A',1,"[36, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
541,2022/07/08 11:15,545,1,1,1,34,1,b'S#',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,
542,2022/07/08 11:15,546,2,1,1,39,1,b'1\x9c',1,"[39, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
543,2022/07/08 11:16,547,2,1,1,46,1,b'\x84a',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
