,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27
345,2022/07/07 08:01,349,2,1,1,41,1,b'\xeb\xc6',1,"[41, 43]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
346,2022/07/07 08:01,350,3,1,1,41,1,b'\xd6\xe0',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2022/07/07 08:02,351,1,1,1,35,1,b'\xd4S',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2022/07/07 08:02,352,2,1,1,41,1,b'\x1a/',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2022/07/07 08:02,353,3,1,1,38,1,b'&\x8c',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2022/07/07 08:03,354,2,1,1,48,1,b'JR',1,"[48, 50]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
351,2022/07/07 08:03,355,3,1,1,47,1,"b'\x89,'",1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2022/07/07 08:04,356,1,1,1,37,1,b'=\x9c',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2022/07/07 08:04,357,2,1,1,44,1,b' C',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2022/07/07 08:04,358,3,1,1,42,1,b'\x9e\x87',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2022/07/07 08:05,359,2,1,1,45,1,b'\x97\xf1',1,"[45, 50]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
356,2022/07/07 08:07,360,2,1,1,55,1,b'%`',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2022/07/07 08:07,361,2,1,1,25,1,b'\xf4E',1,[25],,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2022/07/07 08:08,362,2,1,1,44,1,b'\x88\xe1',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2022/07/07 08:08,363,3,1,1,41,1,b'\x175',1,"[41, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
360,2022/07/07 08:09,364,2,1,1,38,1,b'\x88L',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2022/07/07 08:10,365,2,1,1,48,1,b'y\xa3',1,"[48, 49, 53, 57]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
362,2022/07/07 08:11,366,1,1,1,35,1,b'z\x05',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2022/07/07 08:11,367,2,1,1,42,1,b'\x02\xc3',1,"[42, 59]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
364,2022/07/07 08:12,368,2,1,1,43,1,b'u\xb0',1,"[43, 45]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
365,2022/07/07 08:12,369,4,1,1,37,1,b'~\x9e',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
366,2022/07/07 08:13,370,3,1,1,41,1,b'^\x93',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2022/07/07 08:14,371,1,1,1,45,1,b'\x1e\x8e',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2022/07/07 08:14,372,2,1,1,47,1,b'E\xad',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2022/07/07 08:15,373,2,1,1,45,1,b'\xdeW',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2022/07/07 08:16,374,1,1,1,35,1,b'\xa0\xd1',1,"[35, 37]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
371,2022/07/07 08:16,375,2,1,1,43,1,b'\xc9a',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2022/07/07 08:17,376,3,1,1,45,1,"b',\x90'",1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2022/07/07 08:18,377,2,1,1,41,1,b'\x9e\x13',1,"[41, 44, 54]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
374,2022/07/07 08:19,378,2,1,1,32,1,b'>\x9a',1,"[32, 46, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
375,2022/07/07 08:20,379,2,1,1,37,1,b'\xfc\x8b',1,"[37, 39, 44, 45]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
376,2022/07/07 08:21,380,3,1,1,45,1,b'{\r',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2022/07/07 08:22,381,2,1,1,42,1,b'v\xe7',1,"[42, 49]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
378,2022/07/07 08:22,382,2,1,1,44,1,b'\xf3\xc6',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2022/07/07 08:23,383,2,1,1,31,1,b'\x91?',1,"[31, 38]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
380,2022/07/07 08:24,384,2,1,1,36,1,b'H\x00',1,"[36, 40, 42, 46]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
381,2022/07/07 08:25,385,2,1,1,39,1,b'\x95c',1,"[39, 40, 43]",1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
382,2022/07/07 08:25,386,3,1,1,48,1,b's1',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2022/07/07 08:26,387,2,1,1,52,1,b']\x84',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
384,2022/07/07 08:28,388,2,1,1,47,1,b'\xb5\x91',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
385,2022/07/07 08:28,389,3,1,1,33,1,b'\xe2\xa4',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2022/07/07 08:29,390,1,1,1,42,1,b'@\x0e',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
387,2022/07/07 08:29,391,2,1,1,48,1,b'17',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2022/07/07 08:30,392,2,1,1,32,1,b'B\x0f',1,"[32, 36, 38]",0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
389,2022/07/07 08:31,393,3,1,1,56,1,b'\x810',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2022/07/07 08:32,394,2,1,1,39,1,b'`o',1,"[39, 42, 53]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
391,2022/07/07 08:33,395,2,1,1,41,1,b'\xda\n',1,"[41, 45]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
392,2022/07/07 08:34,396,1,1,1,35,1,b'S-',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2022/07/07 08:34,397,2,1,1,40,1,b'\xff\xf2',1,"[40, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
394,2022/07/07 08:35,398,2,1,1,37,1,b'\xb6\x8a',1,"[37, 49, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,
395,2022/07/07 08:36,399,2,1,1,38,1,b'\xfe#',1,"[38, 44]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
396,2022/07/07 08:37,400,2,1,1,39,1,b'\n\xeb',1,"[39, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
397,2022/07/07 08:38,401,2,1,1,36,1,b'\xc7\xba',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2022/07/07 08:40,402,2,1,1,34,1,b'\xf3\x03',1,"[34, 43, 45, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
399,2022/07/07 08:41,403,2,1,1,44,1,b'\xbd\xeb',1,"[44, 47, 52]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
400,2022/07/07 08:42,404,2,1,1,36,1,b'\x9a\\',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2022/07/07 08:42,405,3,1,1,38,1,b'\xf9\xfe',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2022/07/07 08:43,406,2,1,1,42,1,b'.\xdc',1,"[42, 45]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
403,2022/07/07 08:43,407,3,1,1,43,1,b'j\xa6',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2022/07/07 08:43,408,3,1,1,39,1,b'\tY',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2022/07/07 08:44,409,1,1,1,40,1,b'i1',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2022/07/07 08:44,410,2,1,1,30,1,b'8s',1,"[30, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
407,2022/07/07 08:44,411,3,1,1,60,1,b'\xae\xa3',1,[60],,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2022/07/07 08:44,412,2,1,1,38,1,b'\xe7\x1b',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2022/07/07 08:45,413,2,1,1,37,1,b'4\xc4',1,"[37, 38, 39]",1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
410,2022/07/07 08:45,414,3,1,1,37,1,b'3\xf8',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2022/07/07 08:46,415,2,1,1,41,1,"b'\x15""'",1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2022/07/07 08:47,416,2,1,1,37,1,b'\xf1\xe2',1,"[37, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
413,2022/07/07 08:49,417,2,1,1,39,1,b'\xf5c',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2022/07/07 08:50,418,2,1,1,39,1,b'L\x1e',1,"[39, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
415,2022/07/07 08:51,419,3,1,1,40,1,b'\x12\xc1',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2022/07/07 08:52,420,3,1,1,32,1,b'iJ',1,"[32, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
417,2022/07/07 08:53,421,1,1,1,31,1,b'6u',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2022/07/07 08:54,422,2,1,1,30,1,b'\xa1{',1,"[30, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
419,2022/07/07 08:56,423,3,1,1,43,1,b'pe',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2022/07/07 08:57,424,3,1,1,43,1,b'\n\xca',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2022/07/07 08:58,425,2,1,1,26,1,b'}\xe5',1,"[26, 35]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
422,2022/07/07 08:59,426,2,1,1,42,1,b'\xc2\xe6',1,"[42, 48]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
423,2022/07/07 09:00,427,2,1,1,39,1,b'wN',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2022/07/07 09:03,428,1,1,1,30,1,b'\xcc7',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,,
425,2022/07/07 09:03,429,2,1,1,44,1,b'6d',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2022/07/07 09:04,430,1,1,1,34,2,b'\xb1;',2,"[34, 34]",,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2022/07/07 09:04,431,2,1,1,46,1,b'\x93\xa0',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2022/07/07 09:05,432,2,1,1,52,1,b'n\xb1',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2022/07/07 09:05,433,3,1,1,44,1,b'\xd2\x86',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2022/07/07 09:06,434,3,1,1,42,1,b'n\x81',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
431,2022/07/07 09:07,435,2,1,1,41,1,b'\x890',1,"[41, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
432,2022/07/07 09:08,436,2,1,1,34,1,b'2\xe1',1,"[34, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
433,2022/07/07 09:09,437,2,1,1,46,1,b'\xa0[',1,"[46, 48]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
434,2022/07/07 09:10,438,2,1,1,44,1,b'l=',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2022/07/07 09:11,439,2,1,1,34,1,b'\x95\x99',1,"[34, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
436,2022/07/07 09:12,440,2,1,1,40,1,b'\x08\x87',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2022/07/07 09:13,441,2,1,1,40,1,b'\xdc\x0c',1,"[40, 45, 46, 49]",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
438,2022/07/07 09:15,442,1,1,1,32,1,b'\x08\xa3',1,"[32, 36]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
439,2022/07/07 09:15,443,3,1,1,41,1,b'\x90\xc2',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2022/07/07 09:16,444,2,1,1,49,1,b'\x13*',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
441,2022/07/07 09:18,445,3,1,1,45,1,b'i~',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2022/07/07 09:19,446,2,1,1,44,1,b'\x0b\xa0',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2022/07/07 09:21,447,1,1,1,34,1,b'(\x8c',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2022/07/07 09:21,448,2,1,1,41,1,b'_z',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2022/07/07 09:22,449,2,1,1,40,1,b'\xf3>',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2022/07/07 09:23,450,2,1,1,39,1,b'\x86H',1,"[39, 40, 42]",1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
447,2022/07/07 09:24,451,2,1,1,33,1,b'\xecl',1,"[33, 34]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2022/07/07 09:26,452,2,1,1,42,1,b'\x16\x87',1,"[42, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
449,2022/07/07 09:27,453,2,1,1,44,1,b'\xafi',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2022/07/07 09:28,454,2,1,1,34,1,b'\xbc4',1,"[34, 44, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
451,2022/07/07 09:29,455,2,1,1,41,1,b'\xd6\xb7',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2022/07/07 09:29,456,3,1,1,39,1,b'\x16\xee',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2022/07/07 09:31,457,2,1,1,40,1,b'\xf1\xce',1,"[40, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
454,2022/07/07 09:32,458,2,1,1,34,1,b'\n\x84',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2022/07/07 09:33,459,2,1,1,47,1,b'h\xcc',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2022/07/07 09:35,460,2,1,1,37,1,b'\xcb\xa8',1,"[37, 42, 49]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
457,2022/07/07 09:37,461,2,1,1,43,1,b'2\xbd',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2022/07/07 09:38,462,2,1,1,38,1,b'\x9bz',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2022/07/07 09:39,463,2,1,1,50,1,b';\x08',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2022/07/07 09:39,464,3,1,1,52,1,b'{\x9f',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2022/07/07 09:40,465,1,1,1,34,1,b'\xc38',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2022/07/07 09:41,466,3,1,1,50,1,b'\x05\x1b',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2022/07/07 09:42,467,2,1,1,38,1,b'\x8am',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2022/07/07 09:43,468,2,1,1,36,1,b'B\xab',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
465,2022/07/07 09:44,469,2,1,1,33,1,b'\xe7\xa2',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2022/07/07 09:44,470,3,1,1,45,1,b'\xf7\xba',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2022/07/07 09:45,471,2,1,1,47,1,b'\xd4f',1,"[47, 51]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
468,2022/07/07 09:46,472,1,1,1,50,1,b'\xa9\x81',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2022/07/07 09:46,473,2,1,1,43,1,b'\xf3\xce',1,"[43, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
470,2022/07/07 09:49,474,3,1,1,35,1,b'U\x9e',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
471,2022/07/07 09:51,475,2,1,1,46,1,b'5\x15',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
472,2022/07/07 09:51,476,3,1,1,41,1,b'\x82o',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2022/07/07 09:54,477,2,1,1,52,1,b'qD',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2022/07/07 09:55,478,1,1,1,33,1,b'5\x96',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
475,2022/07/07 09:55,479,4,1,1,42,1,b'C\xa2',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2022/07/07 09:56,480,2,1,1,41,1,b't\xf9',1,"[41, 44]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
477,2022/07/07 09:57,481,2,1,1,31,1,b'n\x89',1,"[31, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
478,2022/07/07 09:58,482,2,1,1,46,1,b'_\x13',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2022/07/07 10:00,483,2,1,1,52,1,b'\xb4\x1a',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2022/07/07 10:01,484,2,1,1,42,1,b' ]',1,"[42, 43, 53]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
481,2022/07/07 10:02,485,2,1,1,45,1,b'\xdf\x87',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2022/07/07 10:03,486,2,1,1,44,1,b'\xb8L',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
483,2022/07/07 10:04,487,2,1,1,32,1,b'4\x9b',1,"[32, 34]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
484,2022/07/07 10:05,488,3,1,1,35,1,b'\x1c\xa9',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2022/07/07 10:06,489,2,1,1,41,1,b'p\xb2',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2022/07/07 10:07,490,3,1,1,34,1,b'\xbc\xb0',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2022/07/07 10:09,491,2,1,1,43,1,b'\x1f\t',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2022/07/07 10:10,492,2,1,1,43,1,b'[m',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2022/07/07 10:10,493,3,1,1,45,1,b'\xd4\xbd',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
490,2022/07/07 10:12,494,2,1,1,40,1,b'\xb8\xf8',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2022/07/07 10:14,495,2,1,1,37,1,b'j\x08',1,"[37, 42, 44, 50]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
492,2022/07/07 10:15,496,2,1,1,36,1,b'\x94t',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2022/07/07 10:15,497,2,1,1,37,1,b'\xefl',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
494,2022/07/07 10:17,498,2,1,1,38,1,b'\x1f\x08',1,"[38, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
495,2022/07/07 10:17,499,3,1,1,55,1,b'M\xb3',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2022/07/07 10:18,500,3,1,1,44,1,b'm^',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2022/07/07 10:19,501,2,1,1,45,1,b'>\x94',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2022/07/07 10:20,502,2,1,1,39,1,b'S;',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2022/07/07 10:20,503,3,1,1,44,1,b'S`',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2022/07/07 10:21,504,2,1,1,46,1,b'Z\xe3',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
501,2022/07/07 10:21,505,3,1,1,37,1,b'\x8a2',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2022/07/07 10:22,506,2,1,1,36,1,b'\xff\xa5',1,"[36, 43, 44]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
503,2022/07/07 10:25,507,2,1,1,39,1,b'7\xc0',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2022/07/07 10:25,508,3,1,1,50,1,b'W@',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2022/07/07 10:25,509,3,1,1,38,1,b'\xda\xf5',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2022/07/07 10:26,510,2,1,1,45,1,b'\xecl',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2022/07/07 10:27,511,2,1,1,35,1,b'C\x01',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2022/07/07 10:28,512,2,1,1,46,1,b'I\x01',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2022/07/07 10:30,513,2,1,1,47,1,b'\x18\x08',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2022/07/07 10:32,514,2,1,1,45,1,b'7x',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2022/07/07 10:37,515,2,1,1,42,1,b'\x1e\xd3',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2022/07/07 10:38,516,2,1,1,42,1,b'Z\xb7',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2022/07/07 10:39,517,2,1,1,40,1,b'\xc1M',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2022/07/07 10:39,518,3,1,1,33,1,b'\x86;',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
515,2022/07/07 10:40,519,2,1,1,32,1,b'\x00*',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,
516,2022/07/07 10:41,520,1,1,1,40,1,b'\xcc\xc8',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2022/07/07 10:41,521,2,1,1,19,1,b'\xf2`',1,"[19, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
518,2022/07/07 10:42,522,2,1,1,35,1,b'\x81b',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2022/07/07 10:43,523,2,1,1,50,1,b'v~',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2022/07/07 10:44,524,2,1,1,37,1,b'W\xb1',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
521,2022/07/07 10:44,525,3,1,1,24,1,b'W\xcb',1,"[24, 28]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
522,2022/07/07 10:45,526,2,1,1,47,1,b'\xd0\xad',1,"[47, 49, 49]",0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
523,2022/07/07 10:46,527,1,1,1,34,1,b'\xc3O',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2022/07/07 10:48,528,2,1,1,44,1,b'\xa1.',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
525,2022/07/07 10:49,529,2,1,1,44,1,b'L\xed',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
526,2022/07/07 10:50,530,1,1,1,38,1,b'\xaa\xd5',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2022/07/07 10:50,531,2,1,1,28,1,b'fc',1,"[28, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
