,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27
355,2022/07/11 07:44,359,3,1,1,48,1,b' \xbd',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2022/07/11 07:45,360,2,1,1,43,1,b'\xc2\xd0',1,"[43, 45]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
357,2022/07/11 07:45,361,3,1,1,41,1,b'\x88\xa6',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2022/07/11 07:47,362,2,1,1,31,1,"b""\x8b'""",1,"[31, 43, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
359,2022/07/11 07:47,363,3,1,1,41,1,b'C)',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2022/07/11 07:48,364,2,1,1,49,1,b'\x10K',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2022/07/11 07:48,365,3,1,1,43,1,b'\xd7\x91',1,"[43, 45, 45, 46]",0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
362,2022/07/11 07:49,366,2,1,1,33,1,b'}\xd1',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2022/07/11 07:50,367,2,1,1,44,1,b'\xe5\x02',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2022/07/11 07:51,368,2,1,1,42,1,b'\x8dG',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
365,2022/07/11 07:54,369,2,1,1,34,1,b'\xadh',1,"[34, 39, 48]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
366,2022/07/11 07:54,370,3,1,1,49,1,b'\xc5\xbd',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2022/07/11 07:55,371,2,1,1,49,1,b'\xfd\xe1',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2022/07/11 07:55,372,3,1,1,43,1,b'!T',1,"[43, 48]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
369,2022/07/11 07:56,373,3,1,1,53,1,b'\xbf\xa6',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2022/07/11 07:57,374,1,1,1,42,1,b'\x807',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
371,2022/07/11 07:57,375,2,1,1,40,1,b'z9',1,"[40, 41, 43]",1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
372,2022/07/11 07:57,376,3,1,1,48,1,b'\xa3s',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2022/07/11 07:58,377,2,1,1,39,1,b'\xa6_',1,"[39, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
374,2022/07/11 07:59,378,2,1,1,39,1,b'=\xf7',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2022/07/11 07:59,379,3,1,1,45,1,b'\x88\xa8',1,"[45, 52]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
376,2022/07/11 08:00,380,2,1,1,47,1,"b'\n""'",1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2022/07/11 08:00,381,3,1,1,47,1,b'?\xfa',1,"[47, 51]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
378,2022/07/11 08:00,382,3,1,1,45,1,b'H\x1a',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2022/07/11 08:01,383,3,1,1,52,1,b'\xb7i',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2022/07/11 08:04,384,2,1,1,35,1,b'U\x7f',1,"[35, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
381,2022/07/11 08:05,385,2,1,1,40,1,b'=\x99',1,"[40, 46, 51, 54]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,
382,2022/07/11 08:05,386,3,1,1,40,1,b'?&',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2022/07/11 08:06,387,2,1,1,38,1,b'o\xc5',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
384,2022/07/11 08:07,388,2,1,1,39,1,b'\xac\xd6',1,"[39, 42]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
385,2022/07/11 08:08,389,2,1,1,31,1,b'x\x97',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2022/07/11 08:08,390,3,1,1,46,1,b'\xc5\xc2',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
387,2022/07/11 08:09,391,2,1,1,35,2,b'\x1a?',2,"[35, 35]",,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2022/07/11 08:09,392,3,1,1,43,1,b'(\x07',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2022/07/11 08:11,393,3,1,1,58,1,b'\x08G',1,[58],,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2022/07/11 08:12,394,2,1,1,48,1,b'\xb0w',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2022/07/11 08:12,395,3,1,1,52,1,b'\x99\x14',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2022/07/11 08:13,396,2,1,1,44,1,b'\x8bR',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2022/07/11 08:13,397,3,1,1,45,1,b'\xf5_',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2022/07/11 08:14,398,2,1,1,53,1,b'\x7f\xaa',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2022/07/11 08:14,399,3,1,1,49,1,b'V\xc9',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
396,2022/07/11 08:15,400,2,1,1,36,1,b'\x87\xf5',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
397,2022/07/11 08:15,401,3,1,1,46,1,b'\xec8',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2022/07/11 08:16,402,3,1,1,48,1,b'\x92\xa6',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2022/07/11 08:17,403,1,1,1,33,1,b'\xde\x8d',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2022/07/11 08:17,404,2,1,1,40,1,b'a\x7f',1,"[40, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
401,2022/07/11 08:17,405,3,1,1,40,1,b'\xea:',1,"[40, 44]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
402,2022/07/11 08:18,406,2,1,1,40,1,b'\xa6\xac',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2022/07/11 08:19,407,2,1,1,53,1,"b""e'""",1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2022/07/11 08:19,408,3,1,1,41,1,b'\x82\xcb',1,"[41, 43]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
405,2022/07/11 08:20,409,2,1,1,48,1,b'G\xcc',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2022/07/11 08:20,410,3,1,1,44,1,b'$\x8d',1,"[44, 45, 51]",1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
407,2022/07/11 08:21,411,2,1,1,54,1,b'\x11\xde',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2022/07/11 08:22,412,3,1,1,42,1,b'\x06<',1,"[42, 46, 51, 55]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
409,2022/07/11 08:23,413,2,1,1,44,1,b'\x86\xfa',1,"[44, 54]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
410,2022/07/11 08:24,414,2,1,1,39,1,b'\xab\xaa',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2022/07/11 08:24,415,3,1,1,35,1,b'\x82\xc9',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2022/07/11 08:24,416,3,1,1,36,1,b'}\x1c',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2022/07/11 08:25,417,2,1,1,36,1,b'\xaa\xb9',1,"[36, 38]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
414,2022/07/11 08:25,418,3,1,1,47,1,b't\x0f',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2022/07/11 08:26,419,3,1,1,35,1,b'\xb9F',1,"[35, 58]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
416,2022/07/11 08:26,420,3,1,1,45,1,b'\x86V',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2022/07/11 08:27,421,2,1,1,31,1,b'H\xef',1,"[31, 38, 39]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
418,2022/07/11 08:28,422,2,1,1,42,1,b'\xa2\xf4',1,"[42, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
419,2022/07/11 08:29,423,2,1,1,38,1,b'U\xf0',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2022/07/11 08:30,424,2,1,1,52,1,b'\x02>',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2022/07/11 08:30,425,3,1,1,38,1,b'\x10\xd5',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2022/07/11 08:31,426,2,1,1,36,1,b'o\xa4',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2022/07/11 08:31,427,3,1,1,49,1,b'\\\x18',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2022/07/11 08:33,428,2,1,1,34,1,b'w\x08',1,"[34, 41]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
425,2022/07/11 08:33,429,3,1,1,43,1,b'x\xe8',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2022/07/11 08:34,430,2,1,1,36,1,b'\x88\xdf',1,"[36, 40]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
427,2022/07/11 08:34,431,3,1,1,44,1,b'o}',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2022/07/11 08:35,432,2,1,1,39,1,b'FR',1,"[39, 41, 44]",0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
429,2022/07/11 08:36,433,3,1,1,42,1,b'\xf5_',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2022/07/11 08:38,434,2,1,1,40,1,b'\x8d\xf8',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
431,2022/07/11 08:38,435,3,1,1,44,1,b'\xa4\x9b',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
432,2022/07/11 08:39,436,2,1,1,40,1,b'j\x94',1,"[40, 41, 41, 46]",2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
433,2022/07/11 08:40,437,2,1,1,47,1,b':\xc6',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
434,2022/07/11 08:42,438,2,1,1,39,1,"b'9""'",1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2022/07/11 08:42,439,3,1,1,42,1,b's\xb8',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2022/07/11 08:43,440,2,1,1,50,1,b'\xa5\xae',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2022/07/11 08:44,441,2,1,1,31,1,b'\xbf\xa7',1,"[31, 33, 42]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
438,2022/07/11 08:45,442,2,1,1,40,1,b'\x84\x01',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
439,2022/07/11 08:46,443,1,1,1,31,1,b'.\xea',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2022/07/11 08:46,444,3,1,1,41,1,b'\x83L',1,"[41, 43]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
441,2022/07/11 08:47,445,2,1,1,38,1,b'vc',1,"[38, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
442,2022/07/11 08:47,446,3,1,1,51,1,b'}.',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2022/07/11 08:48,447,2,1,1,41,1,b'\x0bI',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2022/07/11 08:49,448,2,1,1,44,1,b'\xad\xf4',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2022/07/11 08:51,449,2,1,1,37,1,b'\x86\xa2',1,"[37, 43]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
446,2022/07/11 08:52,450,2,1,1,30,1,b'\xdd\\',1,"[30, 36]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
447,2022/07/11 08:52,451,3,1,1,47,1,b'\x8c\xa6',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2022/07/11 08:52,452,3,1,1,39,1,b'\xc7{',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
449,2022/07/11 08:53,453,3,1,1,42,1,b'u\xb9',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2022/07/11 08:54,454,2,1,1,41,1,b'\x9b\xc5',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2022/07/11 08:55,455,2,1,1,46,1,b'\x87\xdb',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2022/07/11 08:55,456,3,1,1,47,1,b'n\xba',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2022/07/11 08:56,457,2,1,1,50,1,b'\xadu',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2022/07/11 08:56,458,3,1,1,53,1,"b""x'""",1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2022/07/11 08:57,459,2,1,1,35,1,b'x\xa6',1,"[35, 36]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2022/07/11 08:57,460,3,1,1,39,1,b'\x01\xac',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2022/07/11 08:58,461,2,1,1,33,1,b'Y ',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2022/07/11 08:59,462,2,1,1,43,1,b'++',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2022/07/11 08:59,463,3,1,1,45,1,b'tq',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2022/07/11 09:01,464,2,1,1,42,1,b'5:',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2022/07/11 09:01,465,3,1,1,50,1,b'\x89\r',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2022/07/11 09:02,466,2,1,1,46,1,b'\xef\x8a',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2022/07/11 09:03,467,2,1,1,45,1,b'\xcfl',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2022/07/11 09:03,468,3,1,1,43,1,b'\xc3\n',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
465,2022/07/11 09:04,469,3,1,1,48,1,b'\x85n',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2022/07/11 09:04,470,3,1,1,29,1,b'\xa8z',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2022/07/11 09:05,471,3,1,1,37,1,b'\xa5\xad',1,"[37, 43]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
468,2022/07/11 09:06,472,2,1,1,50,1,b'j\xa5',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2022/07/11 09:06,473,3,1,1,27,1,b'OH',1,[27],,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2022/07/11 09:07,474,2,1,1,36,1,b'\x9dt',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
471,2022/07/11 09:08,475,2,1,1,46,1,b'\x0b\xb0',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
472,2022/07/11 09:09,476,1,1,1,21,1,b'<k',1,[21],,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2022/07/11 09:10,477,2,1,1,51,1,b'\x8c_',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2022/07/11 09:12,478,2,1,1,37,1,b'\x89\xe9',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
475,2022/07/11 09:12,479,2,1,1,37,1,b'I\xed',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2022/07/11 09:13,480,1,1,1,35,1,b'\x9e\xc1',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
477,2022/07/11 09:14,481,2,1,1,43,2,b'~\x15',2,"[43, 43, 48, 52]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
478,2022/07/11 09:15,482,2,1,1,40,1,b'.&',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2022/07/11 09:15,483,3,1,1,43,1,b'\xf6\x98',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2022/07/11 09:16,484,2,1,1,49,1,b'\x03I',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2022/07/11 09:17,485,3,1,1,37,1,b'v\xa4',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2022/07/11 09:17,486,3,1,1,40,1,b'\x08?',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
483,2022/07/11 09:19,487,2,1,1,41,1,b'\\#',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2022/07/11 09:19,488,3,1,1,48,1,b'\xccd',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2022/07/11 09:22,489,2,1,1,42,1,b'\x1e\x18',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2022/07/11 09:24,490,2,1,1,44,1,b'p\x12',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2022/07/11 09:28,491,3,1,1,46,1,b'&\x05',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2022/07/11 09:29,492,2,1,1,36,1,b'\xbb\x9c',1,"[36, 37]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2022/07/11 09:30,493,2,1,1,33,1,b'\xa3\x8f',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
490,2022/07/11 09:30,494,3,1,1,48,1,b'MU',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2022/07/11 09:31,495,2,1,1,35,1,b'\x19\xef',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2022/07/11 09:31,496,3,1,1,47,1,b'\xf7\xa4',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2022/07/11 09:32,497,1,1,1,32,1,b' 1',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,
494,2022/07/11 09:32,498,3,1,1,46,1,b'\xf82',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
495,2022/07/11 09:33,499,1,1,1,33,1,b'Wt',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2022/07/11 09:34,500,2,1,1,40,1,b'\x1eA',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2022/07/11 09:35,501,2,1,1,34,1,b'\xbf\xec',1,"[34, 37, 48]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
498,2022/07/11 09:36,502,3,1,1,36,1,b'\x01s',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2022/07/11 09:37,503,2,1,1,44,1,b'1@',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2022/07/11 09:37,504,3,1,1,50,1,b'\x80P',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
501,2022/07/11 09:39,505,2,1,1,41,1,b'\x0b\xd9',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2022/07/11 09:39,506,3,1,1,47,1,b'e\x97',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,
503,2022/07/11 09:40,507,3,1,1,45,1,b'+\xb6',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2022/07/11 09:40,508,3,1,1,41,1,b'T\xfc',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2022/07/11 09:42,509,2,1,1,49,1,b'\xc2\xda',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2022/07/11 09:42,510,3,1,1,53,1,b'\xda\xad',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2022/07/11 09:42,511,3,1,1,42,1,b'B\xd8',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2022/07/11 09:43,512,1,1,1,37,1,b'J\xf8',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2022/07/11 09:43,513,2,1,1,42,1,b'>E',1,"[42, 47]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
510,2022/07/11 09:45,514,2,1,1,29,1,b'\x05\xf8',1,"[29, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
511,2022/07/11 09:47,515,2,1,1,43,1,b'=8',1,"[43, 49]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
512,2022/07/11 09:48,516,2,1,1,39,1,b'\xc5)',1,"[39, 41]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
513,2022/07/11 09:49,517,3,1,1,40,1,b'xs',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2022/07/11 09:50,518,1,1,1,38,1,"b'w,'",1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
515,2022/07/11 09:50,519,2,1,1,51,1,b'uY',1,"[51, 52]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
516,2022/07/11 09:50,520,3,1,1,37,1,b'\x96R',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2022/07/11 09:52,521,3,1,1,40,1,b'\xf7A',1,"[40, 51, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,
518,2022/07/11 09:52,522,3,1,1,52,1,b'r\xb7',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2022/07/11 09:53,523,3,1,1,43,1,b'\x0cV',1,"[43, 48]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
520,2022/07/11 09:54,524,2,1,1,43,1,b'\x86t',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
521,2022/07/11 09:54,525,3,1,1,56,1,b'/\x83',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2022/07/11 09:55,526,3,1,1,41,1,b'9\x01',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2022/07/11 09:56,527,3,1,1,37,1,b'\xe5\x04',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2022/07/11 09:57,528,2,1,1,35,1,b'\xd8\xb7',1,"[35, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
525,2022/07/11 09:59,529,2,1,1,38,1,b'\xe5\xa5',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,
526,2022/07/11 10:01,530,2,1,1,36,1,b'F\x9e',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2022/07/11 10:03,531,3,1,1,59,1,b'!e',1,[59],,,,,,,,,,,,,,,,,,,,,,,,,,,
528,2022/07/11 10:04,532,3,1,1,40,1,b'\xec\xd8',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,
529,2022/07/11 10:05,533,3,1,1,50,1,b'\x0e\x04',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,
530,2022/07/11 10:06,534,3,1,1,49,1,b'\xe5m',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,
531,2022/07/11 10:07,535,2,1,1,34,1,b'\xb1\xd7',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,
532,2022/07/11 10:07,536,3,1,1,43,1,b'\x80S',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
533,2022/07/11 10:08,537,2,1,1,32,1,b'x\x14',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,
534,2022/07/11 10:08,538,3,1,1,54,1,b'\xb7\x99',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,
535,2022/07/11 10:09,539,2,1,1,37,1,b'\xe3#',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,
536,2022/07/11 10:10,540,2,1,1,24,1,b'\xda\x80',1,[24],,,,,,,,,,,,,,,,,,,,,,,,,,,
537,2022/07/11 10:11,541,2,1,1,45,1,b'\x92a',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
538,2022/07/11 10:12,542,2,1,1,45,1,b'Q\x12',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
539,2022/07/11 10:13,543,3,1,1,43,1,b'\xf3\x05',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2022/07/11 10:15,544,2,1,1,32,1,b'\xe7]',1,"[32, 35, 40]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
541,2022/07/11 10:17,545,3,1,1,54,1,b'\xa8\xfe',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,,
542,2022/07/11 10:18,546,2,1,1,46,1,b'\xf2\x81',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,
543,2022/07/11 10:20,547,2,1,1,44,1,b'\x8b\x92',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2022/07/11 10:21,548,2,1,1,45,1,b'\x8eq',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2022/07/11 10:22,549,3,1,1,43,1,b'\xd6\xfd',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,
